step,method,q,seed,ablation,policy_mean_effort,theoretical_effort,effort_error
122880,TEL-PPO,45.0,42,baseline,36.66764497756958,35.35353535353535,1.3141096240342307
126976,TEL-PPO,45.0,42,baseline,36.32264733314514,35.35353535353535,0.9691119796097922
131072,TEL-PPO,45.0,42,baseline,36.574411392211914,35.35353535353535,1.2208760386765647
135168,TEL-PPO,45.0,42,baseline,36.23028099536896,35.35353535353535,0.8767456418336081
139264,TEL-PPO,45.0,42,baseline,36.38859689235687,35.35353535353535,1.0350615388215232
143360,TEL-PPO,45.0,42,baseline,36.21201813220978,35.35353535353535,0.8584827786744285
147456,TEL-PPO,45.0,42,baseline,36.11761033535004,35.35353535353535,0.7640749818146872
151552,TEL-PPO,45.0,42,baseline,36.183807253837585,35.35353535353535,0.8302719003022361
155648,TEL-PPO,45.0,42,baseline,35.70446074008942,35.35353535353535,0.35092538655406713
159744,TEL-PPO,45.0,42,baseline,35.99525988101959,35.35353535353535,0.6417245274842429
163840,TEL-PPO,45.0,42,baseline,35.59702932834625,35.35353535353535,0.24349397481090307
167936,TEL-PPO,45.0,42,baseline,35.37386953830719,35.35353535353535,0.02033418477184057
172032,TEL-PPO,45.0,42,baseline,34.996622800827026,35.35353535353535,0.356912552708323
176128,TEL-PPO,45.0,42,baseline,35.59451699256897,35.35353535353535,0.24098163903362035
180224,TEL-PPO,45.0,42,baseline,35.49360930919647,35.35353535353535,0.1400739556611228
184320,TEL-PPO,45.0,42,baseline,35.274434089660645,35.35353535353535,0.07910126387470484
188416,TEL-PPO,45.0,42,baseline,35.61411201953888,35.35353535353535,0.26057666600353
192512,TEL-PPO,45.0,42,baseline,35.78386306762695,35.35353535353535,0.43032771409160375
196608,TEL-PPO,45.0,42,baseline,36.101001501083374,35.35353535353535,0.7474661475480247
200704,TEL-PPO,45.0,42,baseline,35.83431839942932,35.35353535353535,0.4807830458939719
204800,TEL-PPO,45.0,42,baseline,36.1050009727478,35.35353535353535,0.7514656192124534
208896,TEL-PPO,45.0,42,baseline,36.479395627975464,35.35353535353535,1.1258602744401145
212992,TEL-PPO,45.0,42,baseline,36.17353439331055,35.35353535353535,0.8199990397751975
217088,TEL-PPO,45.0,42,baseline,35.70778965950012,35.35353535353535,0.3542543059647727
221184,TEL-PPO,45.0,42,baseline,35.84362864494324,35.35353535353535,0.49009329140788793
225280,TEL-PPO,45.0,42,baseline,36.193105578422546,35.35353535353535,0.839570224887197
229376,TEL-PPO,45.0,42,baseline,35.75087487697601,35.35353535353535,0.3973395234406638
233472,TEL-PPO,45.0,42,baseline,35.66742241382599,35.35353535353535,0.3138870602906394
237568,TEL-PPO,45.0,42,baseline,35.35902500152588,35.35353535353535,0.005489647990529534
241664,TEL-PPO,45.0,42,baseline,35.088154673576355,35.35353535353535,0.2653806799589944
245760,TEL-PPO,45.0,42,baseline,34.975239634513855,35.35353535353535,0.3782957190214944
249856,TEL-PPO,45.0,42,baseline,35.17848253250122,35.35353535353535,0.17505282103412867
253952,TEL-PPO,45.0,42,baseline,35.40678322315216,35.35353535353535,0.05324786961681127
258048,TEL-PPO,45.0,42,baseline,35.38387417793274,35.35353535353535,0.030338824397389885
262144,TEL-PPO,45.0,42,baseline,35.66721975803375,35.35353535353535,0.31368440449840307
266240,TEL-PPO,45.0,42,baseline,35.70811748504639,35.35353535353535,0.35458213151103735
270336,TEL-PPO,45.0,42,baseline,35.37651598453522,35.35353535353535,0.022980630999867913
274432,TEL-PPO,45.0,42,baseline,35.20232439041138,35.35353535353535,0.15121096312397242
278528,TEL-PPO,45.0,42,baseline,34.86367166042328,35.35353535353535,0.48986369311207056
0,TEL-PPO,45.0,43,baseline,53.67547869682312,35.35353535353535,18.32194334328777
4096,TEL-PPO,45.0,43,baseline,53.280824422836304,35.35353535353535,17.927289069300954
8192,TEL-PPO,45.0,43,baseline,52.74730920791626,35.35353535353535,17.39377385438091
12288,TEL-PPO,45.0,43,baseline,52.247488498687744,35.35353535353535,16.893953145152395
16384,TEL-PPO,45.0,43,baseline,51.73693299293518,35.35353535353535,16.38339763939983
20480,TEL-PPO,45.0,43,baseline,51.269352436065674,35.35353535353535,15.915817082530324
24576,TEL-PPO,45.0,43,baseline,50.789690017700195,35.35353535353535,15.436154664164846
28672,TEL-PPO,45.0,43,baseline,50.26598572731018,35.35353535353535,14.912450373774831
32768,TEL-PPO,45.0,43,baseline,49.75274205207825,35.35353535353535,14.399206698542898
36864,TEL-PPO,45.0,43,baseline,49.22078549861908,35.35353535353535,13.86725014508373
40960,TEL-PPO,45.0,43,baseline,48.734426498413086,35.35353535353535,13.380891144877737
45056,TEL-PPO,45.0,43,baseline,48.300909996032715,35.35353535353535,12.947374642497365
49152,TEL-PPO,45.0,43,baseline,47.841036319732666,35.35353535353535,12.487500966197317
53248,TEL-PPO,45.0,43,baseline,47.33860492706299,35.35353535353535,11.985069573527639
57344,TEL-PPO,45.0,43,baseline,46.96483612060547,35.35353535353535,11.61130076707012
61440,TEL-PPO,45.0,43,baseline,46.50447964668274,35.35353535353535,11.15094429314739
65536,TEL-PPO,45.0,43,baseline,46.149688959121704,35.35353535353535,10.796153605586355
69632,TEL-PPO,45.0,43,baseline,45.686641335487366,35.35353535353535,10.333105981952016
73728,TEL-PPO,45.0,43,baseline,45.20077407360077,35.35353535353535,9.84723872006542
77824,TEL-PPO,45.0,43,baseline,44.78590488433838,35.35353535353535,9.43236953080303
81920,TEL-PPO,45.0,43,baseline,44.435521960258484,35.35353535353535,9.081986606723135
86016,TEL-PPO,45.0,43,baseline,44.31593418121338,35.35353535353535,8.96239882767803
90112,TEL-PPO,45.0,43,baseline,43.86546611785889,35.35353535353535,8.511930764323537
94208,TEL-PPO,45.0,43,baseline,43.40851008892059,35.35353535353535,8.054974735385244
98304,TEL-PPO,45.0,43,baseline,42.98316240310669,35.35353535353535,7.62962704957134
102400,TEL-PPO,45.0,43,baseline,42.85745024681091,35.35353535353535,7.503914893275564
106496,TEL-PPO,45.0,43,baseline,42.492273449897766,35.35353535353535,7.138738096362417
110592,TEL-PPO,45.0,43,baseline,42.14646518230438,35.35353535353535,6.792929828769033
114688,TEL-PPO,45.0,43,baseline,42.23058223724365,35.35353535353535,6.877046883708303
118784,TEL-PPO,45.0,43,baseline,41.834524273872375,35.35353535353535,6.480988920337026
122880,TEL-PPO,45.0,43,baseline,41.84952974319458,35.35353535353535,6.495994389659231
126976,TEL-PPO,45.0,43,baseline,41.4789080619812,35.35353535353535,6.125372708445852
131072,TEL-PPO,45.0,43,baseline,41.629841923713684,35.35353535353535,6.276306570178335
135168,TEL-PPO,45.0,43,baseline,41.26617610454559,35.35353535353535,5.912640751010244
139264,TEL-PPO,45.0,43,baseline,41.179460287094116,35.35353535353535,5.825924933558767
143360,TEL-PPO,45.0,43,baseline,40.802764892578125,35.35353535353535,5.449229539042776
147456,TEL-PPO,45.0,43,baseline,40.651723742485046,35.35353535353535,5.298188388949697
151552,TEL-PPO,45.0,43,baseline,40.23234844207764,35.35353535353535,4.878813088542287
155648,TEL-PPO,45.0,43,baseline,40.10208547115326,35.35353535353535,4.74855011761791
159744,TEL-PPO,45.0,43,baseline,39.81007635593414,35.35353535353535,4.456541002398794
163840,TEL-PPO,45.0,43,baseline,39.5062655210495,35.35353535353535,4.15273016751415
167936,TEL-PPO,45.0,43,baseline,39.09939527511597,35.35353535353535,3.7458599215806174
172032,TEL-PPO,45.0,43,baseline,39.09100294113159,35.35353535353535,3.7374675875962424
176128,TEL-PPO,45.0,43,baseline,39.23126459121704,35.35353535353535,3.8777292376816916
180224,TEL-PPO,45.0,43,baseline,38.95204961299896,35.35353535353535,3.598514259463613
184320,TEL-PPO,45.0,43,baseline,38.67051899433136,35.35353535353535,3.3169836407960105
188416,TEL-PPO,45.0,43,baseline,39.06725347042084,35.35353535353535,3.713718116885488
192512,TEL-PPO,45.0,43,baseline,38.94977271556854,35.35353535353535,3.596237362033193
196608,TEL-PPO,45.0,43,baseline,39.09870088100433,35.35353535353535,3.745165527468984
200704,TEL-PPO,45.0,43,baseline,39.311131834983826,35.35353535353535,3.9575964814484763
204800,TEL-PPO,45.0,43,baseline,39.21104967594147,35.35353535353535,3.857514322406118
208896,TEL-PPO,45.0,43,baseline,39.0653520822525,35.35353535353535,3.711816728717153
212992,TEL-PPO,45.0,43,baseline,38.99051547050476,35.35353535353535,3.6369801169694114
217088,TEL-PPO,45.0,43,baseline,39.391422271728516,35.35353535353535,4.037886918193166
221184,TEL-PPO,45.0,43,baseline,39.45011496543884,35.35353535353535,4.096579611903493
225280,TEL-PPO,45.0,43,baseline,39.04730677604675,35.35353535353535,3.6937714225114036
229376,TEL-PPO,45.0,43,baseline,39.08408880233765,35.35353535353535,3.730553448802297
233472,TEL-PPO,45.0,43,baseline,39.02440071105957,35.35353535353535,3.670865357524221
237568,TEL-PPO,45.0,43,baseline,38.7389212846756,35.35353535353535,3.3853859311402488
241664,TEL-PPO,45.0,43,baseline,38.38568925857544,35.35353535353535,3.03215390504009
245760,TEL-PPO,45.0,43,baseline,38.01694214344025,35.35353535353535,2.663406789904897
249856,TEL-PPO,45.0,43,baseline,37.79349625110626,35.35353535353535,2.439960897570913
253952,TEL-PPO,45.0,43,baseline,37.594786286354065,35.35353535353535,2.2412509328187156
258048,TEL-PPO,45.0,43,baseline,37.19959259033203,35.35353535353535,1.8460572367966819
262144,TEL-PPO,45.0,43,baseline,36.80514097213745,35.35353535353535,1.4516056186021018
266240,TEL-PPO,45.0,43,baseline,36.38775646686554,35.35353535353535,1.0342211133301902
270336,TEL-PPO,45.0,43,baseline,36.57677471637726,35.35353535353535,1.223239362841909
274432,TEL-PPO,45.0,43,baseline,36.77932620048523,35.35353535353535,1.4257908469498801
278528,TEL-PPO,45.0,43,baseline,36.29208505153656,35.35353535353535,0.9385496980012107
282624,TEL-PPO,45.0,43,baseline,36.33278012275696,35.35353535353535,0.9792447692216086
286720,TEL-PPO,45.0,43,baseline,36.22441589832306,35.35353535353535,0.8708805447877097
290816,TEL-PPO,45.0,43,baseline,36.1343652009964,35.35353535353535,0.7808298474610496
294912,TEL-PPO,45.0,43,baseline,35.69702506065369,35.35353535353535,0.34348970711833715
299008,TEL-PPO,45.0,43,baseline,35.418736934661865,35.35353535353535,0.06520158112651586
303104,TEL-PPO,45.0,43,baseline,35.840022563934326,35.35353535353535,0.4864872103989768
307200,TEL-PPO,45.0,43,baseline,35.917091369628906,35.35353535353535,0.5635560160935569
311296,TEL-PPO,45.0,43,baseline,35.61454713344574,35.35353535353535,0.2610117799103904
315392,TEL-PPO,45.0,43,baseline,35.98969876766205,35.35353535353535,0.636163414126699
319488,TEL-PPO,45.0,43,baseline,35.7716828584671,35.35353535353535,0.4181475049317527
0,TEL-PPO,45.0,44,baseline,49.45673048496246,35.35353535353535,14.103195131427114
4096,TEL-PPO,45.0,44,baseline,49.241966009140015,35.35353535353535,13.888430655604665
8192,TEL-PPO,45.0,44,baseline,49.08692538738251,35.35353535353535,13.733390033847158
12288,TEL-PPO,45.0,44,baseline,48.94724488258362,35.35353535353535,13.593709529048269
16384,TEL-PPO,45.0,44,baseline,48.820093274116516,35.35353535353535,13.466557920581167
20480,TEL-PPO,45.0,44,baseline,48.6500084400177,35.35353535353535,13.29647308648235
24576,TEL-PPO,45.0,44,baseline,48.423296213150024,35.35353535353535,13.069760859614675
28672,TEL-PPO,45.0,44,baseline,48.276013135910034,35.35353535353535,12.922477782374685
32768,TEL-PPO,45.0,44,baseline,47.977882623672485,35.35353535353535,12.624347270137136
36864,TEL-PPO,45.0,44,baseline,47.65083193778992,35.35353535353535,12.297296584254568
40960,TEL-PPO,45.0,44,baseline,47.32921123504639,35.35353535353535,11.975675881511037
45056,TEL-PPO,45.0,44,baseline,46.94203734397888,35.35353535353535,11.588501990443532
49152,TEL-PPO,45.0,44,baseline,46.58752679824829,35.35353535353535,11.233991444712942
53248,TEL-PPO,45.0,44,baseline,46.24929428100586,35.35353535353535,10.89575892747051
57344,TEL-PPO,45.0,44,baseline,46.03569507598877,35.35353535353535,10.68215972245342
61440,TEL-PPO,45.0,44,baseline,45.78946828842163,35.35353535353535,10.435932934886281
65536,TEL-PPO,45.0,44,baseline,45.448219776153564,35.35353535353535,10.094684422618215
69632,TEL-PPO,45.0,44,baseline,45.14733552932739,35.35353535353535,9.793800175792043
73728,TEL-PPO,45.0,44,baseline,44.77085769176483,35.35353535353535,9.417322338229482
77824,TEL-PPO,45.0,44,baseline,44.24613118171692,35.35353535353535,8.89259582818157
81920,TEL-PPO,45.0,44,baseline,44.244349002838135,35.35353535353535,8.890813649302785
86016,TEL-PPO,45.0,44,baseline,44.208234548568726,35.35353535353535,8.854699195033376
90112,TEL-PPO,45.0,44,baseline,43.98893117904663,35.35353535353535,8.635395825511281
94208,TEL-PPO,45.0,44,baseline,43.60218942165375,35.35353535353535,8.248654068118398
98304,TEL-PPO,45.0,44,baseline,43.21169853210449,35.35353535353535,7.858163178569143
102400,TEL-PPO,45.0,44,baseline,42.86506772041321,35.35353535353535,7.511532366877859
106496,TEL-PPO,45.0,44,baseline,42.47864484786987,35.35353535353535,7.125109494334524
110592,TEL-PPO,45.0,44,baseline,42.06744432449341,35.35353535353535,6.713908970958059
114688,TEL-PPO,45.0,44,baseline,41.68688952922821,35.35353535353535,6.333354175692861
118784,TEL-PPO,45.0,44,baseline,41.182294487953186,35.35353535353535,5.828759134417837
122880,TEL-PPO,45.0,44,baseline,41.301169991493225,35.35353535353535,5.947634637957876
126976,TEL-PPO,45.0,44,baseline,41.08588695526123,35.35353535353535,5.732351601725881
131072,TEL-PPO,45.0,44,baseline,40.7325804233551,35.35353535353535,5.379045069819753
135168,TEL-PPO,45.0,44,baseline,40.337347984313965,35.35353535353535,4.9838126307786155
139264,TEL-PPO,45.0,44,baseline,40.2851402759552,35.35353535353535,4.931604922419851
143360,TEL-PPO,45.0,44,baseline,39.98098969459534,35.35353535353535,4.6274543410599875
147456,TEL-PPO,45.0,44,baseline,40.12037813663483,35.35353535353535,4.766842783099477
151552,TEL-PPO,45.0,44,baseline,39.93496596813202,35.35353535353535,4.58143061459667
155648,TEL-PPO,45.0,44,baseline,39.46397006511688,35.35353535353535,4.110434711581533
159744,TEL-PPO,45.0,44,baseline,39.27336037158966,35.35353535353535,3.9198250180543113
163840,TEL-PPO,45.0,44,baseline,38.85999321937561,35.35353535353535,3.506457865840261
167936,TEL-PPO,45.0,44,baseline,38.9083206653595,35.35353535353535,3.5547853118241477
172032,TEL-PPO,45.0,44,baseline,38.850557804107666,35.35353535353535,3.4970224505723166
176128,TEL-PPO,45.0,44,baseline,38.46503496170044,35.35353535353535,3.11149960816509
180224,TEL-PPO,45.0,44,baseline,38.485997915267944,35.35353535353535,3.132462561732595
184320,TEL-PPO,45.0,44,baseline,38.09326887130737,35.35353535353535,2.7397335177720237
188416,TEL-PPO,45.0,44,baseline,38.47441077232361,35.35353535353535,3.120875418788259
192512,TEL-PPO,45.0,44,baseline,38.39693367481232,35.35353535353535,3.0433983212769675
196608,TEL-PPO,45.0,44,baseline,38.65145146846771,35.35353535353535,3.297916114932363
200704,TEL-PPO,45.0,44,baseline,38.10601234436035,35.35353535353535,2.752476990825002
204800,TEL-PPO,45.0,44,baseline,37.95813024044037,35.35353535353535,2.6045948869050193
208896,TEL-PPO,45.0,44,baseline,38.054776191711426,35.35353535353535,2.7012408381760764
212992,TEL-PPO,45.0,44,baseline,38.05295526981354,35.35353535353535,2.6994199162781882
217088,TEL-PPO,45.0,44,baseline,38.271546363830566,35.35353535353535,2.918011010295217
221184,TEL-PPO,45.0,44,baseline,38.10162544250488,35.35353535353535,2.7480900889695334
225280,TEL-PPO,45.0,44,baseline,37.86412477493286,35.35353535353535,2.510589421397512
229376,TEL-PPO,45.0,44,baseline,37.88348734378815,35.35353535353535,2.5299519902527976
233472,TEL-PPO,45.0,44,baseline,37.51516938209534,35.35353535353535,2.1616340285599875
237568,TEL-PPO,45.0,44,baseline,37.53337860107422,35.35353535353535,2.1798432475388694
241664,TEL-PPO,45.0,44,baseline,37.259358167648315,35.35353535353535,1.905822814112966
245760,TEL-PPO,45.0,44,baseline,37.054482102394104,35.35353535353535,1.7009467488587546
249856,TEL-PPO,45.0,44,baseline,36.65516674518585,35.35353535353535,1.3016313916505027
253952,TEL-PPO,45.0,44,baseline,36.325204372406006,35.35353535353535,0.9716690188706565
258048,TEL-PPO,45.0,44,baseline,36.251357197761536,35.35353535353535,0.8978218442261863
262144,TEL-PPO,45.0,44,baseline,35.90761721134186,35.35353535353535,0.5540818578065085
266240,TEL-PPO,45.0,44,baseline,36.16950809955597,35.35353535353535,0.8159727460206199
270336,TEL-PPO,45.0,44,baseline,36.359480023384094,35.35353535353535,1.0059446698487449
274432,TEL-PPO,45.0,44,baseline,36.256593465805054,35.35353535353535,0.9030581122697043
278528,TEL-PPO,45.0,44,baseline,36.00998818874359,35.35353535353535,0.6564528352082419
0,TEL-PPO,45.0,45,baseline,52.72725820541382,35.35353535353535,17.37372285187847
4096,TEL-PPO,45.0,45,baseline,52.360546588897705,35.35353535353535,17.007011235362356
8192,TEL-PPO,45.0,45,baseline,51.90914869308472,35.35353535353535,16.555613339549367
12288,TEL-PPO,45.0,45,baseline,51.527565717697144,35.35353535353535,16.174030364161794
16384,TEL-PPO,45.0,45,baseline,51.1648952960968,35.35353535353535,15.811359942561452
20480,TEL-PPO,45.0,45,baseline,50.74819326400757,35.35353535353535,15.394657910472219
24576,TEL-PPO,45.0,45,baseline,50.33612251281738,35.35353535353535,14.982587159282033
28672,TEL-PPO,45.0,45,baseline,49.931299686431885,35.35353535353535,14.577764332896535
32768,TEL-PPO,45.0,45,baseline,49.563950300216675,35.35353535353535,14.210414946681325
36864,TEL-PPO,45.0,45,baseline,49.22155439853668,35.35353535353535,13.868019045001333
40960,TEL-PPO,45.0,45,baseline,48.730289936065674,35.35353535353535,13.376754582530324
45056,TEL-PPO,45.0,45,baseline,48.244717717170715,35.35353535353535,12.891182363635366
49152,TEL-PPO,45.0,45,baseline,47.85171151161194,35.35353535353535,12.498176158076589
53248,TEL-PPO,45.0,45,baseline,47.31249213218689,35.35353535353535,11.95895677865154
57344,TEL-PPO,45.0,45,baseline,47.01433479785919,35.35353535353535,11.660799444323843
61440,TEL-PPO,45.0,45,baseline,46.526628732681274,35.35353535353535,11.173093379145925
65536,TEL-PPO,45.0,45,baseline,46.11031413078308,35.35353535353535,10.756778777247732
69632,TEL-PPO,45.0,45,baseline,45.916056632995605,35.35353535353535,10.562521279460256
73728,TEL-PPO,45.0,45,baseline,45.42219638824463,35.35353535353535,10.06866103470928
77824,TEL-PPO,45.0,45,baseline,44.93062496185303,35.35353535353535,9.577089608317678
81920,TEL-PPO,45.0,45,baseline,44.41017210483551,35.35353535353535,9.05663675130016
86016,TEL-PPO,45.0,45,baseline,44.13259029388428,35.35353535353535,8.779054940348928
90112,TEL-PPO,45.0,45,baseline,43.765729665756226,35.35353535353535,8.412194312220876
94208,TEL-PPO,45.0,45,baseline,43.4955358505249,35.35353535353535,8.142000496989553
98304,TEL-PPO,45.0,45,baseline,43.05250644683838,35.35353535353535,7.6989710933030295
102400,TEL-PPO,45.0,45,baseline,42.86981523036957,35.35353535353535,7.5162798768342185
106496,TEL-PPO,45.0,45,baseline,42.481181025505066,35.35353535353535,7.1276456719697165
110592,TEL-PPO,45.0,45,baseline,42.79695153236389,35.35353535353535,7.443416178828542
114688,TEL-PPO,45.0,45,baseline,42.469725012779236,35.35353535353535,7.1161896592438865
118784,TEL-PPO,45.0,45,baseline,42.069217562675476,35.35353535353535,6.715682209140127
122880,TEL-PPO,45.0,45,baseline,41.645124554634094,35.35353535353535,6.291589201098745
126976,TEL-PPO,45.0,45,baseline,41.23690128326416,35.35353535353535,5.883365929728811
131072,TEL-PPO,45.0,45,baseline,40.935537219047546,35.35353535353535,5.582001865512197
135168,TEL-PPO,45.0,45,baseline,40.77973961830139,35.35353535353535,5.426204264766042
139264,TEL-PPO,45.0,45,baseline,40.95396399497986,35.35353535353535,5.600428641444509
143360,TEL-PPO,45.0,45,baseline,40.7143235206604,35.35353535353535,5.360788167125051
147456,TEL-PPO,45.0,45,baseline,40.477851033210754,35.35353535353535,5.124315679675405
151552,TEL-PPO,45.0,45,baseline,40.121638774871826,35.35353535353535,4.768103421336477
155648,TEL-PPO,45.0,45,baseline,39.720189571380615,35.35353535353535,4.366654217845266
159744,TEL-PPO,45.0,45,baseline,39.436495304107666,35.35353535353535,4.082959950572317
163840,TEL-PPO,45.0,45,baseline,39.58830237388611,35.35353535353535,4.234767020350759
167936,TEL-PPO,45.0,45,baseline,39.156267046928406,35.35353535353535,3.8027316933930564
172032,TEL-PPO,45.0,45,baseline,38.739779591560364,35.35353535353535,3.3862442380250144
176128,TEL-PPO,45.0,45,baseline,38.401636481285095,35.35353535353535,3.048101127749746
180224,TEL-PPO,45.0,45,baseline,38.409462571144104,35.35353535353535,3.0559272176087546
184320,TEL-PPO,45.0,45,baseline,38.06479573249817,35.35353535353535,2.7112603789628196
188416,TEL-PPO,45.0,45,baseline,37.93821930885315,35.35353535353535,2.5846839553178
192512,TEL-PPO,45.0,45,baseline,37.681204080581665,35.35353535353535,2.3276687270463157
196608,TEL-PPO,45.0,45,baseline,37.76283860206604,35.35353535353535,2.4093032485306907
200704,TEL-PPO,45.0,45,baseline,37.83671259880066,35.35353535353535,2.48317724526531
204800,TEL-PPO,45.0,45,baseline,37.559932470321655,35.35353535353535,2.206397116786306
208896,TEL-PPO,45.0,45,baseline,37.282031774520874,35.35353535353535,1.9284964209855247
212992,TEL-PPO,45.0,45,baseline,37.01276779174805,35.35353535353535,1.6592324382126975
217088,TEL-PPO,45.0,45,baseline,36.79438233375549,35.35353535353535,1.4408469802201438
221184,TEL-PPO,45.0,45,baseline,36.493104696273804,35.35353535353535,1.1395693427384543
225280,TEL-PPO,45.0,45,baseline,36.06354892253876,35.35353535353535,0.710013569003408
229376,TEL-PPO,45.0,45,baseline,36.32355332374573,35.35353535353535,0.9700179702103782
233472,TEL-PPO,45.0,45,baseline,36.003178358078,35.35353535353535,0.6496430045426536
237568,TEL-PPO,45.0,45,baseline,36.09088063240051,35.35353535353535,0.7373452788651633
241664,TEL-PPO,45.0,45,baseline,36.166685819625854,35.35353535353535,0.8131504660905051
245760,TEL-PPO,45.0,45,baseline,35.660579800605774,35.35353535353535,0.30704444707042455
249856,TEL-PPO,45.0,45,baseline,35.32586991786957,35.35353535353535,0.0276654356657815
253952,TEL-PPO,45.0,45,baseline,35.20882427692413,35.35353535353535,0.14471107661121607
258048,TEL-PPO,45.0,45,baseline,35.56373119354248,35.35353535353535,0.2101958400071311
262144,TEL-PPO,45.0,45,baseline,35.70358157157898,35.35353535353535,0.3500462180436301
266240,TEL-PPO,45.0,45,baseline,35.999488830566406,35.35353535353535,0.6459534770310569
270336,TEL-PPO,45.0,45,baseline,36.03501617908478,35.35353535353535,0.6814808255494285
274432,TEL-PPO,45.0,45,baseline,35.86463928222656,35.35353535353535,0.5111039286912131
278528,TEL-PPO,45.0,45,baseline,35.67575216293335,35.35353535353535,0.32221680939800024
282624,TEL-PPO,45.0,45,baseline,35.60155928134918,35.35353535353535,0.24802392781383276
286720,TEL-PPO,45.0,45,baseline,35.28582453727722,35.35353535353535,0.06771081625812769
290816,TEL-PPO,45.0,45,baseline,35.26211082935333,35.35353535353535,0.09142452418201685
294912,TEL-PPO,45.0,45,baseline,35.27618646621704,35.35353535353535,0.07734888731830836
299008,TEL-PPO,45.0,45,baseline,35.586294531822205,35.35353535353535,0.23275917828685522
303104,TEL-PPO,45.0,45,baseline,35.88623404502869,35.35353535353535,0.5326986914933372
307200,TEL-PPO,45.0,45,baseline,35.705578327178955,35.35353535353535,0.3520429736436057
311296,TEL-PPO,45.0,45,baseline,36.03025674819946,35.35353535353535,0.6767213946641135
315392,TEL-PPO,45.0,45,baseline,36.02061569690704,35.35353535353535,0.6670803433716941
319488,TEL-PPO,45.0,45,baseline,35.90780198574066,35.35353535353535,0.5542666322053122
0,TEL-PPO,45.0,46,baseline,50.030189752578735,35.35353535353535,14.676654399043386
4096,TEL-PPO,45.0,46,baseline,49.63024854660034,35.35353535353535,14.276713193064992
8192,TEL-PPO,45.0,46,baseline,49.08907413482666,35.35353535353535,13.73553878129131
12288,TEL-PPO,45.0,46,baseline,48.603272438049316,35.35353535353535,13.249737084513967
16384,TEL-PPO,45.0,46,baseline,48.06226193904877,35.35353535353535,12.708726585513418
20480,TEL-PPO,45.0,46,baseline,47.64395356178284,35.35353535353535,12.290418208247488
24576,TEL-PPO,45.0,46,baseline,47.20350503921509,35.35353535353535,11.849969685679739
28672,TEL-PPO,45.0,46,baseline,46.84014320373535,35.35353535353535,11.486607850200002
32768,TEL-PPO,45.0,46,baseline,46.33817672729492,35.35353535353535,10.984641373759573
36864,TEL-PPO,45.0,46,baseline,45.832669734954834,35.35353535353535,10.479134381419485
40960,TEL-PPO,45.0,46,baseline,45.44888436794281,35.35353535353535,10.09534901440746
45056,TEL-PPO,45.0,46,baseline,44.97153162956238,35.35353535353535,9.617996276027029
49152,TEL-PPO,45.0,46,baseline,44.76163387298584,35.35353535353535,9.40809851945049
53248,TEL-PPO,45.0,46,baseline,44.25323307514191,35.35353535353535,8.899697721606557
57344,TEL-PPO,45.0,46,baseline,43.91831457614899,35.35353535353535,8.564779222613637
61440,TEL-PPO,45.0,46,baseline,43.559592962265015,35.35353535353535,8.206057608729665
65536,TEL-PPO,45.0,46,baseline,43.099260330200195,35.35353535353535,7.745724976664846
69632,TEL-PPO,45.0,46,baseline,42.7399218082428,35.35353535353535,7.3863864547074485
73728,TEL-PPO,45.0,46,baseline,42.385655641555786,35.35353535353535,7.032120288020437
77824,TEL-PPO,45.0,46,baseline,42.01142489910126,35.35353535353535,6.657889545565908
81920,TEL-PPO,45.0,46,baseline,41.80116057395935,35.35353535353535,6.447625220424001
86016,TEL-PPO,45.0,46,baseline,41.427212953567505,35.35353535353535,6.0736776000321555
90112,TEL-PPO,45.0,46,baseline,41.16262197494507,35.35353535353535,5.809086621409719
94208,TEL-PPO,45.0,46,baseline,40.82154631614685,35.35353535353535,5.468010962611501
98304,TEL-PPO,45.0,46,baseline,40.49898087978363,35.35353535353535,5.145445526248281
102400,TEL-PPO,45.0,46,baseline,40.71846604347229,35.35353535353535,5.364930689936941
106496,TEL-PPO,45.0,46,baseline,40.591976046562195,35.35353535353535,5.2384406930268455
110592,TEL-PPO,45.0,46,baseline,40.19641876220703,35.35353535353535,4.842883408671682
114688,TEL-PPO,45.0,46,baseline,40.032023191452026,35.35353535353535,4.678487837916677
118784,TEL-PPO,45.0,46,baseline,39.79586064815521,35.35353535353535,4.442325294619863
122880,TEL-PPO,45.0,46,baseline,39.95211124420166,35.35353535353535,4.598575890666311
126976,TEL-PPO,45.0,46,baseline,39.63671922683716,35.35353535353535,4.283183873301809
131072,TEL-PPO,45.0,46,baseline,39.36486542224884,35.35353535353535,4.011330068713491
135168,TEL-PPO,45.0,46,baseline,39.073607325553894,35.35353535353535,3.7200719720185447
139264,TEL-PPO,45.0,46,baseline,39.235919713974,35.35353535353535,3.8823843604386497
143360,TEL-PPO,45.0,46,baseline,38.86004090309143,35.35353535353535,3.5065055495560813
147456,TEL-PPO,45.0,46,baseline,38.54445219039917,35.35353535353535,3.1909168368638205
151552,TEL-PPO,45.0,46,baseline,38.092488050460815,35.35353535353535,2.738952696925466
155648,TEL-PPO,45.0,46,baseline,37.85605430603027,35.35353535353535,2.502518952494924
159744,TEL-PPO,45.0,46,baseline,37.93414831161499,35.35353535353535,2.580612958079641
163840,TEL-PPO,45.0,46,baseline,37.438011169433594,35.35353535353535,2.0844758158982444
