step,method,q,seed,ablation,effort_mean,theoretical_effort
4120576,TEL-PPO,45.0,42,baseline,39.604586743284,37.037037037037045
4124672,TEL-PPO,45.0,42,baseline,39.62258386798202,37.037037037037045
4128768,TEL-PPO,45.0,42,baseline,39.69419831410043,37.037037037037045
4132864,TEL-PPO,45.0,42,baseline,39.75938425445928,37.037037037037045
4136960,TEL-PPO,45.0,42,baseline,39.88105702260511,37.037037037037045
4141056,TEL-PPO,45.0,42,baseline,39.94784404290847,37.037037037037045
4145152,TEL-PPO,45.0,42,baseline,39.8876171940938,37.037037037037045
4149248,TEL-PPO,45.0,42,baseline,39.963531414512595,37.037037037037045
4153344,TEL-PPO,45.0,42,baseline,39.876177742611716,37.037037037037045
4157440,TEL-PPO,45.0,42,baseline,39.94928060844531,37.037037037037045
4161536,TEL-PPO,45.0,42,baseline,40.014558905735655,37.037037037037045
4165632,TEL-PPO,45.0,42,baseline,40.02051811199644,37.037037037037045
4169728,TEL-PPO,45.0,42,baseline,40.14730670023708,37.037037037037045
4173824,TEL-PPO,45.0,42,baseline,40.231364905834184,37.037037037037045
4177920,TEL-PPO,45.0,42,baseline,40.30475580878557,37.037037037037045
4182016,TEL-PPO,45.0,42,baseline,40.38043639063834,37.037037037037045
4186112,TEL-PPO,45.0,42,baseline,40.427602460607915,37.037037037037045
4190208,TEL-PPO,45.0,42,baseline,40.4301289073192,37.037037037037045
4194304,TEL-PPO,45.0,42,baseline,40.47336679650478,37.037037037037045
4198400,TEL-PPO,45.0,42,baseline,40.48600019281737,37.037037037037045
4202496,TEL-PPO,45.0,42,baseline,40.59845602512359,37.037037037037045
4206592,TEL-PPO,45.0,42,baseline,40.53093930473554,37.037037037037045
4210688,TEL-PPO,45.0,42,baseline,40.46626207092781,37.037037037037045
0,TEL-PPO,45.0,43,baseline,50.93095324840398,35.35353535353535
4096,TEL-PPO,45.0,43,baseline,50.43395336996769,35.35353535353535
8192,TEL-PPO,45.0,43,baseline,50.12043067719779,35.35353535353535
12288,TEL-PPO,45.0,43,baseline,49.642057659104395,35.35353535353535
16384,TEL-PPO,45.0,43,baseline,49.16744110081346,35.35353535353535
20480,TEL-PPO,45.0,43,baseline,48.72126260725791,35.35353535353535
24576,TEL-PPO,45.0,43,baseline,48.23113525658838,35.35353535353535
28672,TEL-PPO,45.0,43,baseline,47.74676620727401,35.35353535353535
32768,TEL-PPO,45.0,43,baseline,47.37255372060466,35.35353535353535
36864,TEL-PPO,45.0,43,baseline,46.9819164546206,35.35353535353535
40960,TEL-PPO,45.0,43,baseline,46.615273037459794,35.35353535353535
45056,TEL-PPO,45.0,43,baseline,46.212683323072305,35.35353535353535
49152,TEL-PPO,45.0,43,baseline,45.76506961928689,35.35353535353535
53248,TEL-PPO,45.0,43,baseline,45.282501846551824,35.35353535353535
57344,TEL-PPO,45.0,43,baseline,45.0546996318736,35.35353535353535
61440,TEL-PPO,45.0,43,baseline,44.7642473396845,35.35353535353535
65536,TEL-PPO,45.0,43,baseline,44.3012979738415,35.35353535353535
69632,TEL-PPO,45.0,43,baseline,43.81615937314935,35.35353535353535
73728,TEL-PPO,45.0,43,baseline,43.27307908795777,35.35353535353535
77824,TEL-PPO,45.0,43,baseline,43.01429643179283,35.35353535353535
81920,TEL-PPO,45.0,43,baseline,42.78886787593353,35.35353535353535
86016,TEL-PPO,45.0,43,baseline,42.53902308689422,35.35353535353535
90112,TEL-PPO,45.0,43,baseline,42.487495427951146,35.35353535353535
94208,TEL-PPO,45.0,43,baseline,42.55401248438294,35.35353535353535
98304,TEL-PPO,45.0,43,baseline,42.37144040968269,35.35353535353535
102400,TEL-PPO,45.0,43,baseline,42.402615066152116,35.35353535353535
106496,TEL-PPO,45.0,43,baseline,42.21087770676239,35.35353535353535
110592,TEL-PPO,45.0,43,baseline,42.34909956995405,35.35353535353535
114688,TEL-PPO,45.0,43,baseline,42.12714475532994,35.35353535353535
118784,TEL-PPO,45.0,43,baseline,42.10851078340785,35.35353535353535
122880,TEL-PPO,45.0,43,baseline,41.931190942879766,35.35353535353535
126976,TEL-PPO,45.0,43,baseline,42.070046041626526,35.35353535353535
131072,TEL-PPO,45.0,43,baseline,41.82183542428537,35.35353535353535
135168,TEL-PPO,45.0,43,baseline,41.88452493166548,35.35353535353535
139264,TEL-PPO,45.0,43,baseline,41.799946493934804,35.35353535353535
143360,TEL-PPO,45.0,43,baseline,41.644704203587054,35.35353535353535
147456,TEL-PPO,45.0,43,baseline,41.64180347509687,35.35353535353535
151552,TEL-PPO,45.0,43,baseline,41.654402448330146,35.35353535353535
155648,TEL-PPO,45.0,43,baseline,41.52664420567463,35.35353535353535
159744,TEL-PPO,45.0,43,baseline,41.44620445510374,35.35353535353535
163840,TEL-PPO,45.0,43,baseline,41.561549684498516,35.35353535353535
167936,TEL-PPO,45.0,43,baseline,41.42923806933679,35.35353535353535
172032,TEL-PPO,45.0,43,baseline,41.5030632955022,35.35353535353535
176128,TEL-PPO,45.0,43,baseline,41.362766508012974,35.35353535353535
180224,TEL-PPO,45.0,43,baseline,41.4411088968628,35.35353535353535
184320,TEL-PPO,45.0,43,baseline,41.50612647272643,35.35353535353535
188416,TEL-PPO,45.0,43,baseline,41.338473777752384,35.35353535353535
192512,TEL-PPO,45.0,43,baseline,41.504345741588565,35.35353535353535
196608,TEL-PPO,45.0,43,baseline,41.434014617465365,35.35353535353535
200704,TEL-PPO,45.0,43,baseline,41.3864242970013,35.35353535353535
204800,TEL-PPO,45.0,43,baseline,41.379151393659455,35.35353535353535
208896,TEL-PPO,45.0,43,baseline,41.42783894762398,35.35353535353535
212992,TEL-PPO,45.0,43,baseline,41.275341051165,35.35353535353535
217088,TEL-PPO,45.0,43,baseline,41.28872583154592,35.35353535353535
221184,TEL-PPO,45.0,43,baseline,41.448789132293285,35.35353535353535
225280,TEL-PPO,45.0,43,baseline,41.65200368966907,35.35353535353535
229376,TEL-PPO,45.0,43,baseline,41.43440145533528,35.35353535353535
233472,TEL-PPO,45.0,43,baseline,41.4082309738733,35.35353535353535
237568,TEL-PPO,45.0,43,baseline,41.436898321844595,35.35353535353535
241664,TEL-PPO,45.0,43,baseline,41.39490475319329,35.35353535353535
245760,TEL-PPO,45.0,43,baseline,41.49054960999639,35.35353535353535
249856,TEL-PPO,45.0,43,baseline,41.419972591102194,35.35353535353535
253952,TEL-PPO,45.0,43,baseline,41.2461458067409,35.35353535353535
258048,TEL-PPO,45.0,43,baseline,41.24174498301,35.35353535353535
262144,TEL-PPO,45.0,43,baseline,41.253059338312696,35.35353535353535
266240,TEL-PPO,45.0,43,baseline,41.24124695919453,35.35353535353535
270336,TEL-PPO,45.0,43,baseline,41.31223463127391,35.35353535353535
274432,TEL-PPO,45.0,43,baseline,41.21233893884359,35.35353535353535
278528,TEL-PPO,45.0,43,baseline,41.153472652658856,35.35353535353535
282624,TEL-PPO,45.0,43,baseline,41.32076645875348,35.35353535353535
286720,TEL-PPO,45.0,43,baseline,41.44518813444301,35.35353535353535
290816,TEL-PPO,45.0,43,baseline,41.46301862550895,35.35353535353535
294912,TEL-PPO,45.0,43,baseline,41.53215705137707,35.35353535353535
299008,TEL-PPO,45.0,43,baseline,41.405515206512035,35.35353535353535
303104,TEL-PPO,45.0,43,baseline,41.1771780196577,35.35353535353535
307200,TEL-PPO,45.0,43,baseline,41.073129090014774,35.35353535353535
311296,TEL-PPO,45.0,43,baseline,41.07602102216346,35.35353535353535
315392,TEL-PPO,45.0,43,baseline,41.171948128379924,35.35353535353535
319488,TEL-PPO,45.0,43,baseline,41.06495257234197,35.35353535353535
0,TEL-PPO,45.0,43,baseline,50.29941792972366,37.037037037037045
4096,TEL-PPO,45.0,43,baseline,49.88222494814552,37.037037037037045
8192,TEL-PPO,45.0,43,baseline,49.65303972410041,37.037037037037045
12288,TEL-PPO,45.0,43,baseline,49.22277212282643,37.037037037037045
16384,TEL-PPO,45.0,43,baseline,48.76625046599656,37.037037037037045
20480,TEL-PPO,45.0,43,baseline,48.41880582738666,37.037037037037045
24576,TEL-PPO,45.0,43,baseline,48.19502279674632,37.037037037037045
28672,TEL-PPO,45.0,43,baseline,47.89074096037082,37.037037037037045
32768,TEL-PPO,45.0,43,baseline,47.522986208554485,37.037037037037045
36864,TEL-PPO,45.0,43,baseline,47.26113418815655,37.037037037037045
40960,TEL-PPO,45.0,43,baseline,46.969289308879524,37.037037037037045
45056,TEL-PPO,45.0,43,baseline,46.720677372533856,37.037037037037045
49152,TEL-PPO,45.0,43,baseline,46.53329417761411,37.037037037037045
53248,TEL-PPO,45.0,43,baseline,46.20465317391793,37.037037037037045
57344,TEL-PPO,45.0,43,baseline,46.02479481650515,37.037037037037045
61440,TEL-PPO,45.0,43,baseline,45.76759904390208,37.037037037037045
65536,TEL-PPO,45.0,43,baseline,45.35821873322132,37.037037037037045
69632,TEL-PPO,45.0,43,baseline,45.02182723674924,37.037037037037045
73728,TEL-PPO,45.0,43,baseline,44.72971673426214,37.037037037037045
77824,TEL-PPO,45.0,43,baseline,44.35499087953943,37.037037037037045
81920,TEL-PPO,45.0,43,baseline,43.933007534127675,37.037037037037045
86016,TEL-PPO,45.0,43,baseline,43.60677193943394,37.037037037037045
90112,TEL-PPO,45.0,43,baseline,43.41975648142399,37.037037037037045
94208,TEL-PPO,45.0,43,baseline,43.285660666879224,37.037037037037045
98304,TEL-PPO,45.0,43,baseline,43.182955169584616,37.037037037037045
102400,TEL-PPO,45.0,43,baseline,43.19839484663687,37.037037037037045
106496,TEL-PPO,45.0,43,baseline,43.233231098856706,37.037037037037045
110592,TEL-PPO,45.0,43,baseline,43.120436253026085,37.037037037037045
114688,TEL-PPO,45.0,43,baseline,43.111907949205424,37.037037037037045
118784,TEL-PPO,45.0,43,baseline,42.999048356898086,37.037037037037045
122880,TEL-PPO,45.0,43,baseline,43.00996332243079,37.037037037037045
126976,TEL-PPO,45.0,43,baseline,43.01837079739197,37.037037037037045
131072,TEL-PPO,45.0,43,baseline,42.9566829488613,37.037037037037045
135168,TEL-PPO,45.0,43,baseline,42.91403945069756,37.037037037037045
139264,TEL-PPO,45.0,43,baseline,42.98948534671213,37.037037037037045
143360,TEL-PPO,45.0,43,baseline,43.0426424327307,37.037037037037045
147456,TEL-PPO,45.0,43,baseline,43.129817683715416,37.037037037037045
151552,TEL-PPO,45.0,43,baseline,43.10443216795092,37.037037037037045
155648,TEL-PPO,45.0,43,baseline,43.070440297014954,37.037037037037045
159744,TEL-PPO,45.0,43,baseline,43.12185590993611,37.037037037037045
163840,TEL-PPO,45.0,43,baseline,43.02498816233127,37.037037037037045
167936,TEL-PPO,45.0,43,baseline,43.15087829250837,37.037037037037045
172032,TEL-PPO,45.0,43,baseline,43.234136750455924,37.037037037037045
176128,TEL-PPO,45.0,43,baseline,43.159320388454965,37.037037037037045
180224,TEL-PPO,45.0,43,baseline,43.14445310179147,37.037037037037045
184320,TEL-PPO,45.0,43,baseline,43.061307373456714,37.037037037037045
188416,TEL-PPO,45.0,43,baseline,43.204951228108214,37.037037037037045
192512,TEL-PPO,45.0,43,baseline,43.187394652049974,37.037037037037045
196608,TEL-PPO,45.0,43,baseline,43.33944825036451,37.037037037037045
200704,TEL-PPO,45.0,43,baseline,43.415804178454,37.037037037037045
204800,TEL-PPO,45.0,43,baseline,43.366037846077276,37.037037037037045
208896,TEL-PPO,45.0,43,baseline,43.22207366954538,37.037037037037045
212992,TEL-PPO,45.0,43,baseline,42.958963274955835,37.037037037037045
217088,TEL-PPO,45.0,43,baseline,42.994669834617525,37.037037037037045
221184,TEL-PPO,45.0,43,baseline,42.99060423811899,37.037037037037045
225280,TEL-PPO,45.0,43,baseline,42.93864656612272,37.037037037037045
229376,TEL-PPO,45.0,43,baseline,42.7502464759164,37.037037037037045
233472,TEL-PPO,45.0,43,baseline,42.71835807431489,37.037037037037045
237568,TEL-PPO,45.0,43,baseline,42.799755684100035,37.037037037037045
241664,TEL-PPO,45.0,43,baseline,42.90859404252842,37.037037037037045
245760,TEL-PPO,45.0,43,baseline,42.95880361320452,37.037037037037045
249856,TEL-PPO,45.0,43,baseline,43.002969549503234,37.037037037037045
253952,TEL-PPO,45.0,43,baseline,43.174848483409725,37.037037037037045
258048,TEL-PPO,45.0,43,baseline,43.01621468784292,37.037037037037045
262144,TEL-PPO,45.0,43,baseline,43.087823673617024,37.037037037037045
266240,TEL-PPO,45.0,43,baseline,43.14939646515997,37.037037037037045
270336,TEL-PPO,45.0,43,baseline,43.21344144269821,37.037037037037045
274432,TEL-PPO,45.0,43,baseline,43.18802359513933,37.037037037037045
278528,TEL-PPO,45.0,43,baseline,43.27065143594518,37.037037037037045
282624,TEL-PPO,45.0,43,baseline,43.24624551227307,37.037037037037045
286720,TEL-PPO,45.0,43,baseline,43.33145167399193,37.037037037037045
290816,TEL-PPO,45.0,43,baseline,43.29300450393917,37.037037037037045
294912,TEL-PPO,45.0,43,baseline,43.3486511767842,37.037037037037045
299008,TEL-PPO,45.0,43,baseline,43.405694730114135,37.037037037037045
303104,TEL-PPO,45.0,43,baseline,43.36448752321305,37.037037037037045
307200,TEL-PPO,45.0,43,baseline,43.37404875922952,37.037037037037045
311296,TEL-PPO,45.0,43,baseline,43.40693937521437,37.037037037037045
315392,TEL-PPO,45.0,43,baseline,43.31022495497018,37.037037037037045
319488,TEL-PPO,45.0,43,baseline,43.249305739998775,37.037037037037045
323584,TEL-PPO,45.0,43,baseline,43.24419954651967,37.037037037037045
327680,TEL-PPO,45.0,43,baseline,43.182989123277395,37.037037037037045
331776,TEL-PPO,45.0,43,baseline,43.01230537099771,37.037037037037045
335872,TEL-PPO,45.0,43,baseline,42.95634445734336,37.037037037037045
339968,TEL-PPO,45.0,43,baseline,42.88398391520599,37.037037037037045
344064,TEL-PPO,45.0,43,baseline,43.066161711700246,37.037037037037045
348160,TEL-PPO,45.0,43,baseline,43.17264778120439,37.037037037037045
352256,TEL-PPO,45.0,43,baseline,43.24393004318698,37.037037037037045
356352,TEL-PPO,45.0,43,baseline,43.222052710596486,37.037037037037045
360448,TEL-PPO,45.0,43,baseline,43.06726300995789,37.037037037037045
364544,TEL-PPO,45.0,43,baseline,42.9506126148626,37.037037037037045
368640,TEL-PPO,45.0,43,baseline,42.8739174711518,37.037037037037045
372736,TEL-PPO,45.0,43,baseline,42.733216712251334,37.037037037037045
376832,TEL-PPO,45.0,43,baseline,42.63917667791249,37.037037037037045
380928,TEL-PPO,45.0,43,baseline,42.708250762429174,37.037037037037045
385024,TEL-PPO,45.0,43,baseline,42.707195515278784,37.037037037037045
389120,TEL-PPO,45.0,43,baseline,42.63400736683988,37.037037037037045
393216,TEL-PPO,45.0,43,baseline,42.66971747344358,37.037037037037045
397312,TEL-PPO,45.0,43,baseline,42.579456417355715,37.037037037037045
401408,TEL-PPO,45.0,43,baseline,42.51693902630354,37.037037037037045
405504,TEL-PPO,45.0,43,baseline,42.45625232346357,37.037037037037045
409600,TEL-PPO,45.0,43,baseline,42.31520137144244,37.037037037037045
413696,TEL-PPO,45.0,43,baseline,42.30134018557149,37.037037037037045
417792,TEL-PPO,45.0,43,baseline,42.20580423995848,37.037037037037045
421888,TEL-PPO,45.0,43,baseline,42.20191305223844,37.037037037037045
425984,TEL-PPO,45.0,43,baseline,42.048296261578784,37.037037037037045
430080,TEL-PPO,45.0,43,baseline,42.08690783893698,37.037037037037045
434176,TEL-PPO,45.0,43,baseline,42.09478354640312,37.037037037037045
438272,TEL-PPO,45.0,43,baseline,42.10865573910989,37.037037037037045
442368,TEL-PPO,45.0,43,baseline,42.0226687137037,37.037037037037045
446464,TEL-PPO,45.0,43,baseline,42.02420379826794,37.037037037037045
450560,TEL-PPO,45.0,43,baseline,42.07609668793155,37.037037037037045
454656,TEL-PPO,45.0,43,baseline,42.08537589153276,37.037037037037045
458752,TEL-PPO,45.0,43,baseline,41.99725876515735,37.037037037037045
462848,TEL-PPO,45.0,43,baseline,41.8816503174603,37.037037037037045
466944,TEL-PPO,45.0,43,baseline,41.76601754082364,37.037037037037045
471040,TEL-PPO,45.0,43,baseline,41.83094786945725,37.037037037037045
475136,TEL-PPO,45.0,43,baseline,41.97644138522455,37.037037037037045
479232,TEL-PPO,45.0,43,baseline,42.01673440774904,37.037037037037045
483328,TEL-PPO,45.0,43,baseline,41.98263910273093,37.037037037037045
487424,TEL-PPO,45.0,43,baseline,42.039487943518935,37.037037037037045
491520,TEL-PPO,45.0,43,baseline,42.0673653413542,37.037037037037045
495616,TEL-PPO,45.0,43,baseline,42.06754787499089,37.037037037037045
499712,TEL-PPO,45.0,43,baseline,42.106846160721126,37.037037037037045
503808,TEL-PPO,45.0,43,baseline,42.251510806847364,37.037037037037045
507904,TEL-PPO,45.0,43,baseline,42.36372088687496,37.037037037037045
512000,TEL-PPO,45.0,43,baseline,42.32337952079256,37.037037037037045
516096,TEL-PPO,45.0,43,baseline,42.37470296956603,37.037037037037045
520192,TEL-PPO,45.0,43,baseline,42.36843015393241,37.037037037037045
524288,TEL-PPO,45.0,43,baseline,42.385094154626046,37.037037037037045
528384,TEL-PPO,45.0,43,baseline,42.482812551315774,37.037037037037045
532480,TEL-PPO,45.0,43,baseline,42.43487404007468,37.037037037037045
536576,TEL-PPO,45.0,43,baseline,42.380253178533145,37.037037037037045
540672,TEL-PPO,45.0,43,baseline,42.4385484647937,37.037037037037045
544768,TEL-PPO,45.0,43,baseline,42.49034549854687,37.037037037037045
548864,TEL-PPO,45.0,43,baseline,42.53272003028542,37.037037037037045
552960,TEL-PPO,45.0,43,baseline,42.52825942216442,37.037037037037045
557056,TEL-PPO,45.0,43,baseline,42.5262023545801,37.037037037037045
561152,TEL-PPO,45.0,43,baseline,42.46351499110463,37.037037037037045
565248,TEL-PPO,45.0,43,baseline,42.31944169197226,37.037037037037045
569344,TEL-PPO,45.0,43,baseline,42.215746247209566,37.037037037037045
573440,TEL-PPO,45.0,43,baseline,42.21969167515634,37.037037037037045
577536,TEL-PPO,45.0,43,baseline,42.15123296529049,37.037037037037045
581632,TEL-PPO,45.0,43,baseline,42.11130532296378,37.037037037037045
585728,TEL-PPO,45.0,43,baseline,41.98682247335094,37.037037037037045
589824,TEL-PPO,45.0,43,baseline,41.89058771729468,37.037037037037045
593920,TEL-PPO,45.0,43,baseline,41.838159872218974,37.037037037037045
598016,TEL-PPO,45.0,43,baseline,41.95561159169299,37.037037037037045
602112,TEL-PPO,45.0,43,baseline,42.05538671091202,37.037037037037045
606208,TEL-PPO,45.0,43,baseline,42.25561571400604,37.037037037037045
610304,TEL-PPO,45.0,43,baseline,42.31722114421426,37.037037037037045
614400,TEL-PPO,45.0,43,baseline,42.307024030480605,37.037037037037045
618496,TEL-PPO,45.0,43,baseline,42.235392857808705,37.037037037037045
622592,TEL-PPO,45.0,43,baseline,42.29468243289732,37.037037037037045
626688,TEL-PPO,45.0,43,baseline,42.4550203578546,37.037037037037045
630784,TEL-PPO,45.0,43,baseline,42.525567023083596,37.037037037037045
634880,TEL-PPO,45.0,43,baseline,42.60108728241177,37.037037037037045
638976,TEL-PPO,45.0,43,baseline,42.5468760658987,37.037037037037045
643072,TEL-PPO,45.0,43,baseline,42.614348570350586,37.037037037037045
647168,TEL-PPO,45.0,43,baseline,42.53688050154592,37.037037037037045
651264,TEL-PPO,45.0,43,baseline,42.5760176782496,37.037037037037045
655360,TEL-PPO,45.0,43,baseline,42.65109555562954,37.037037037037045
659456,TEL-PPO,45.0,43,baseline,42.61140269739553,37.037037037037045
663552,TEL-PPO,45.0,43,baseline,42.60538345482194,37.037037037037045
667648,TEL-PPO,45.0,43,baseline,42.57388028874991,37.037037037037045
671744,TEL-PPO,45.0,43,baseline,42.48414804087969,37.037037037037045
675840,TEL-PPO,45.0,43,baseline,42.48313563223929,37.037037037037045
679936,TEL-PPO,45.0,43,baseline,42.47050696145738,37.037037037037045
684032,TEL-PPO,45.0,43,baseline,42.49162855418402,37.037037037037045
688128,TEL-PPO,45.0,43,baseline,42.58760340325531,37.037037037037045
692224,TEL-PPO,45.0,43,baseline,42.53660625824707,37.037037037037045
696320,TEL-PPO,45.0,43,baseline,42.58543526893481,37.037037037037045
700416,TEL-PPO,45.0,43,baseline,42.50636205635965,37.037037037037045
704512,TEL-PPO,45.0,43,baseline,42.51017392473297,37.037037037037045
708608,TEL-PPO,45.0,43,baseline,42.58341385005049,37.037037037037045
712704,TEL-PPO,45.0,43,baseline,42.43123807478699,37.037037037037045
716800,TEL-PPO,45.0,43,baseline,42.471108802128626,37.037037037037045
720896,TEL-PPO,45.0,43,baseline,42.56649913918224,37.037037037037045
724992,TEL-PPO,45.0,43,baseline,42.69799405150128,37.037037037037045
729088,TEL-PPO,45.0,43,baseline,42.55806120531635,37.037037037037045
733184,TEL-PPO,45.0,43,baseline,42.478114722296596,37.037037037037045
737280,TEL-PPO,45.0,43,baseline,42.49310286203406,37.037037037037045
741376,TEL-PPO,45.0,43,baseline,42.514644058421176,37.037037037037045
745472,TEL-PPO,45.0,43,baseline,42.665196541696744,37.037037037037045
749568,TEL-PPO,45.0,43,baseline,42.626925603486654,37.037037037037045
753664,TEL-PPO,45.0,43,baseline,42.593143058940726,37.037037037037045
757760,TEL-PPO,45.0,43,baseline,42.52647536713637,37.037037037037045
761856,TEL-PPO,45.0,43,baseline,42.55070324428381,37.037037037037045
765952,TEL-PPO,45.0,43,baseline,42.5497750970536,37.037037037037045
770048,TEL-PPO,45.0,43,baseline,42.63761789118877,37.037037037037045
774144,TEL-PPO,45.0,43,baseline,42.78380834637213,37.037037037037045
778240,TEL-PPO,45.0,43,baseline,42.91789736691861,37.037037037037045
782336,TEL-PPO,45.0,43,baseline,42.925027975812526,37.037037037037045
786432,TEL-PPO,45.0,43,baseline,42.997710071504144,37.037037037037045
790528,TEL-PPO,45.0,43,baseline,43.07937630591916,37.037037037037045
794624,TEL-PPO,45.0,43,baseline,42.92280507506811,37.037037037037045
798720,TEL-PPO,45.0,43,baseline,43.037504659034354,37.037037037037045
802816,TEL-PPO,45.0,43,baseline,42.95910997968166,37.037037037037045
806912,TEL-PPO,45.0,43,baseline,42.994802548549984,37.037037037037045
811008,TEL-PPO,45.0,43,baseline,42.99902839632709,37.037037037037045
815104,TEL-PPO,45.0,43,baseline,43.115901314653485,37.037037037037045
819200,TEL-PPO,45.0,43,baseline,43.17876151390374,37.037037037037045
823296,TEL-PPO,45.0,43,baseline,43.16961637511852,37.037037037037045
827392,TEL-PPO,45.0,43,baseline,43.0591865088791,37.037037037037045
831488,TEL-PPO,45.0,43,baseline,43.026731904130465,37.037037037037045
835584,TEL-PPO,45.0,43,baseline,42.97111730370663,37.037037037037045
839680,TEL-PPO,45.0,43,baseline,42.917087417095885,37.037037037037045
843776,TEL-PPO,45.0,43,baseline,42.958563170395834,37.037037037037045
847872,TEL-PPO,45.0,43,baseline,42.90714038209991,37.037037037037045
851968,TEL-PPO,45.0,43,baseline,42.84858642611656,37.037037037037045
856064,TEL-PPO,45.0,43,baseline,42.925735371187244,37.037037037037045
860160,TEL-PPO,45.0,43,baseline,42.90041371900587,37.037037037037045
864256,TEL-PPO,45.0,43,baseline,42.780073762871275,37.037037037037045
868352,TEL-PPO,45.0,43,baseline,42.67509399075067,37.037037037037045
872448,TEL-PPO,45.0,43,baseline,42.519480447750496,37.037037037037045
876544,TEL-PPO,45.0,43,baseline,42.58256496023389,37.037037037037045
880640,TEL-PPO,45.0,43,baseline,42.56103465799244,37.037037037037045
884736,TEL-PPO,45.0,43,baseline,42.597031638026145,37.037037037037045
888832,TEL-PPO,45.0,43,baseline,42.51330712810157,37.037037037037045
892928,TEL-PPO,45.0,43,baseline,42.48621604358772,37.037037037037045
897024,TEL-PPO,45.0,43,baseline,42.44319519447164,37.037037037037045
901120,TEL-PPO,45.0,43,baseline,42.5979571943171,37.037037037037045
905216,TEL-PPO,45.0,43,baseline,42.65640842309216,37.037037037037045
909312,TEL-PPO,45.0,43,baseline,42.69573691161352,37.037037037037045
913408,TEL-PPO,45.0,43,baseline,42.67429956933482,37.037037037037045
917504,TEL-PPO,45.0,43,baseline,42.73718953179197,37.037037037037045
921600,TEL-PPO,45.0,43,baseline,42.694636711385144,37.037037037037045
925696,TEL-PPO,45.0,43,baseline,42.61942901788275,37.037037037037045
929792,TEL-PPO,45.0,43,baseline,42.55845608562235,37.037037037037045
933888,TEL-PPO,45.0,43,baseline,42.54927510349077,37.037037037037045
937984,TEL-PPO,45.0,43,baseline,42.41195740364495,37.037037037037045
942080,TEL-PPO,45.0,43,baseline,42.44843275565654,37.037037037037045
946176,TEL-PPO,45.0,43,baseline,42.44408625084915,37.037037037037045
950272,TEL-PPO,45.0,43,baseline,42.35224482510233,37.037037037037045
954368,TEL-PPO,45.0,43,baseline,42.19698439165949,37.037037037037045
958464,TEL-PPO,45.0,43,baseline,42.05193554470317,37.037037037037045
962560,TEL-PPO,45.0,43,baseline,41.99844998354095,37.037037037037045
966656,TEL-PPO,45.0,43,baseline,42.03052133787428,37.037037037037045
970752,TEL-PPO,45.0,43,baseline,42.12799071520563,37.037037037037045
974848,TEL-PPO,45.0,43,baseline,42.09940980514517,37.037037037037045
978944,TEL-PPO,45.0,43,baseline,42.19608607655391,37.037037037037045
983040,TEL-PPO,45.0,43,baseline,42.18349244305867,37.037037037037045
987136,TEL-PPO,45.0,43,baseline,42.20660683186723,37.037037037037045
991232,TEL-PPO,45.0,43,baseline,42.21382264979185,37.037037037037045
995328,TEL-PPO,45.0,43,baseline,42.30549843562769,37.037037037037045
999424,TEL-PPO,45.0,43,baseline,42.183653076644916,37.037037037037045
1003520,TEL-PPO,45.0,43,baseline,42.12201600801207,37.037037037037045
1007616,TEL-PPO,45.0,43,baseline,42.202264642343025,37.037037037037045
1011712,TEL-PPO,45.0,43,baseline,42.23303512390703,37.037037037037045
1015808,TEL-PPO,45.0,43,baseline,42.29255147883664,37.037037037037045
1019904,TEL-PPO,45.0,43,baseline,42.17768227821203,37.037037037037045
1024000,TEL-PPO,45.0,43,baseline,42.230400342494214,37.037037037037045
1028096,TEL-PPO,45.0,43,baseline,42.37198725389314,37.037037037037045
1032192,TEL-PPO,45.0,43,baseline,42.25726082921048,37.037037037037045
1036288,TEL-PPO,45.0,43,baseline,42.39704354340209,37.037037037037045
1040384,TEL-PPO,45.0,43,baseline,42.4976013298146,37.037037037037045
1044480,TEL-PPO,45.0,43,baseline,42.44823436066501,37.037037037037045
1048576,TEL-PPO,45.0,43,baseline,42.3904430251568,37.037037037037045
1052672,TEL-PPO,45.0,43,baseline,42.41655405284848,37.037037037037045
1056768,TEL-PPO,45.0,43,baseline,42.53713630419222,37.037037037037045
1060864,TEL-PPO,45.0,43,baseline,42.59302992979066,37.037037037037045
1064960,TEL-PPO,45.0,43,baseline,42.701235096901556,37.037037037037045
1069056,TEL-PPO,45.0,43,baseline,42.592600927222634,37.037037037037045
1073152,TEL-PPO,45.0,43,baseline,42.68976849317564,37.037037037037045
1077248,TEL-PPO,45.0,43,baseline,42.825641739647914,37.037037037037045
1081344,TEL-PPO,45.0,43,baseline,42.878338723909124,37.037037037037045
1085440,TEL-PPO,45.0,43,baseline,42.94160987250498,37.037037037037045
1089536,TEL-PPO,45.0,43,baseline,43.03026630030944,37.037037037037045
1093632,TEL-PPO,45.0,43,baseline,42.96913940412928,37.037037037037045
1097728,TEL-PPO,45.0,43,baseline,42.93748702993625,37.037037037037045
1101824,TEL-PPO,45.0,43,baseline,42.84671215154238,37.037037037037045
1105920,TEL-PPO,45.0,43,baseline,42.81507260585208,37.037037037037045
1110016,TEL-PPO,45.0,43,baseline,42.73385734157641,37.037037037037045
1114112,TEL-PPO,45.0,43,baseline,42.767326281405985,37.037037037037045
1118208,TEL-PPO,45.0,43,baseline,42.8267536698841,37.037037037037045
