step,method,q,seed,ablation,effort_mean,theoretical_effort
1118208,TEL-PPO,40.0,42,baseline,55.22189257666467,54.6875
1122304,TEL-PPO,40.0,42,baseline,55.27178677637128,54.6875
1126400,TEL-PPO,40.0,42,baseline,55.46842825412747,54.6875
1130496,TEL-PPO,40.0,42,baseline,55.474993766751126,54.6875
1134592,TEL-PPO,40.0,42,baseline,55.363101568538674,54.6875
1138688,TEL-PPO,40.0,42,baseline,55.349353000987364,54.6875
1142784,TEL-PPO,40.0,42,baseline,55.45456380024556,54.6875
1146880,TEL-PPO,40.0,42,baseline,55.361883148551016,54.6875
1150976,TEL-PPO,40.0,42,baseline,55.353752358350874,54.6875
1155072,TEL-PPO,40.0,42,baseline,55.346121427137405,54.6875
1159168,TEL-PPO,40.0,42,baseline,55.15794681385165,54.6875
1163264,TEL-PPO,40.0,42,baseline,55.006776476278915,54.6875
1167360,TEL-PPO,40.0,42,baseline,54.96019596746184,54.6875
1171456,TEL-PPO,40.0,42,baseline,54.94290905445814,54.6875
1175552,TEL-PPO,40.0,42,baseline,54.813336995895995,54.6875
1179648,TEL-PPO,40.0,42,baseline,54.72685764869681,54.6875
1183744,TEL-PPO,40.0,42,baseline,54.7187346164136,54.6875
1187840,TEL-PPO,40.0,42,baseline,54.61974706780167,54.6875
1191936,TEL-PPO,40.0,42,baseline,54.38257536012671,54.6875
1196032,TEL-PPO,40.0,42,baseline,54.55734925018632,54.6875
1200128,TEL-PPO,40.0,42,baseline,54.509767021983855,54.6875
1204224,TEL-PPO,40.0,42,baseline,54.585490502882784,54.6875
1208320,TEL-PPO,40.0,42,baseline,54.542261443100784,54.6875
1212416,TEL-PPO,40.0,42,baseline,54.65899368003005,54.6875
1216512,TEL-PPO,40.0,42,baseline,54.8604433750734,54.6875
1220608,TEL-PPO,40.0,42,baseline,54.823526037856944,54.6875
1224704,TEL-PPO,40.0,42,baseline,54.86323935724798,54.6875
1228800,TEL-PPO,40.0,42,baseline,54.76201399555423,54.6875
1232896,TEL-PPO,40.0,42,baseline,54.54680468980226,54.6875
1236992,TEL-PPO,40.0,42,baseline,54.529476292897115,54.6875
1241088,TEL-PPO,40.0,42,baseline,54.611564271152034,54.6875
1245184,TEL-PPO,40.0,42,baseline,54.634548951406,54.6875
1249280,TEL-PPO,40.0,42,baseline,54.65526639157903,54.6875
1253376,TEL-PPO,40.0,42,baseline,54.857238707598256,54.6875
1257472,TEL-PPO,40.0,42,baseline,54.92119885375721,54.6875
1261568,TEL-PPO,40.0,42,baseline,54.88293678220363,54.6875
1265664,TEL-PPO,40.0,42,baseline,54.9047187203542,54.6875
1269760,TEL-PPO,40.0,42,baseline,54.87399600399653,54.6875
1273856,TEL-PPO,40.0,42,baseline,54.676855128724135,54.6875
1277952,TEL-PPO,40.0,42,baseline,54.540481754113024,54.6875
1282048,TEL-PPO,40.0,42,baseline,54.63050006283451,54.6875
1286144,TEL-PPO,40.0,42,baseline,54.49721269588919,54.6875
1290240,TEL-PPO,40.0,42,baseline,54.502714283764334,54.6875
1294336,TEL-PPO,40.0,42,baseline,54.506301709916414,54.6875
1298432,TEL-PPO,40.0,42,baseline,54.50410853466013,54.6875
1302528,TEL-PPO,40.0,42,baseline,54.41577551094802,54.6875
1306624,TEL-PPO,40.0,42,baseline,54.36426002951346,54.6875
0,TEL-PPO,55.0,42,baseline,99.08202495612198,39.772727272727266
4096,TEL-PPO,55.0,42,baseline,96.64149552583692,39.772727272727266
8192,TEL-PPO,55.0,42,baseline,93.76864519156521,39.772727272727266
12288,TEL-PPO,55.0,42,baseline,90.62076216749847,39.772727272727266
16384,TEL-PPO,55.0,42,baseline,88.0612012618221,39.772727272727266
20480,TEL-PPO,55.0,42,baseline,85.47425504494443,39.772727272727266
24576,TEL-PPO,55.0,42,baseline,82.76378985075286,39.772727272727266
28672,TEL-PPO,55.0,42,baseline,80.24447084171716,39.772727272727266
32768,TEL-PPO,55.0,42,baseline,77.90487236063933,39.772727272727266
36864,TEL-PPO,55.0,42,baseline,74.87002686224872,39.772727272727266
40960,TEL-PPO,55.0,42,baseline,71.88047926174494,39.772727272727266
45056,TEL-PPO,55.0,42,baseline,68.96005410701028,39.772727272727266
49152,TEL-PPO,55.0,42,baseline,66.25406055198971,39.772727272727266
53248,TEL-PPO,55.0,42,baseline,63.558930435217896,39.772727272727266
57344,TEL-PPO,55.0,42,baseline,61.07591505441812,39.772727272727266
61440,TEL-PPO,55.0,42,baseline,58.75148053932931,39.772727272727266
65536,TEL-PPO,55.0,42,baseline,56.581010656431275,39.772727272727266
69632,TEL-PPO,55.0,42,baseline,54.68618265911928,39.772727272727266
73728,TEL-PPO,55.0,42,baseline,52.28269062517214,39.772727272727266
77824,TEL-PPO,55.0,42,baseline,50.16167337819938,39.772727272727266
81920,TEL-PPO,55.0,42,baseline,48.504000795772356,39.772727272727266
86016,TEL-PPO,55.0,42,baseline,47.28794170264153,39.772727272727266
90112,TEL-PPO,55.0,42,baseline,46.43882289715117,39.772727272727266
94208,TEL-PPO,55.0,42,baseline,45.8236862542108,39.772727272727266
98304,TEL-PPO,55.0,42,baseline,45.36235388228663,39.772727272727266
102400,TEL-PPO,55.0,42,baseline,44.92317435937,39.772727272727266
106496,TEL-PPO,55.0,42,baseline,44.64227741025388,39.772727272727266
110592,TEL-PPO,55.0,42,baseline,44.358868014998755,39.772727272727266
114688,TEL-PPO,55.0,42,baseline,44.22515342896801,39.772727272727266
118784,TEL-PPO,55.0,42,baseline,44.076136728282954,39.772727272727266
122880,TEL-PPO,55.0,42,baseline,43.860154341440605,39.772727272727266
126976,TEL-PPO,55.0,42,baseline,43.745094914920685,39.772727272727266
131072,TEL-PPO,55.0,42,baseline,43.54055057885126,39.772727272727266
135168,TEL-PPO,55.0,42,baseline,43.264035327360034,39.772727272727266
139264,TEL-PPO,55.0,42,baseline,43.19715291727343,39.772727272727266
143360,TEL-PPO,55.0,42,baseline,42.91654455848031,39.772727272727266
147456,TEL-PPO,55.0,42,baseline,42.85345324873923,39.772727272727266
151552,TEL-PPO,55.0,42,baseline,42.79003959381953,39.772727272727266
155648,TEL-PPO,55.0,42,baseline,42.67861769441511,39.772727272727266
159744,TEL-PPO,55.0,42,baseline,42.5082527301274,39.772727272727266
163840,TEL-PPO,55.0,42,baseline,42.556970632169346,39.772727272727266
167936,TEL-PPO,55.0,42,baseline,42.55206417478614,39.772727272727266
172032,TEL-PPO,55.0,42,baseline,42.39193235710255,39.772727272727266
176128,TEL-PPO,55.0,42,baseline,42.361400145571714,39.772727272727266
180224,TEL-PPO,55.0,42,baseline,42.335620215162635,39.772727272727266
184320,TEL-PPO,55.0,42,baseline,42.240608848631446,39.772727272727266
188416,TEL-PPO,55.0,42,baseline,42.1801367979498,39.772727272727266
192512,TEL-PPO,55.0,42,baseline,42.024018270894786,39.772727272727266
196608,TEL-PPO,55.0,42,baseline,41.992629267740995,39.772727272727266
200704,TEL-PPO,55.0,42,baseline,42.07129109697415,39.772727272727266
204800,TEL-PPO,55.0,42,baseline,41.90580681664858,39.772727272727266
208896,TEL-PPO,55.0,42,baseline,41.99609544686979,39.772727272727266
212992,TEL-PPO,55.0,42,baseline,41.83146347664288,39.772727272727266
217088,TEL-PPO,55.0,42,baseline,41.678974566515464,39.772727272727266
221184,TEL-PPO,55.0,42,baseline,41.54539166297768,39.772727272727266
225280,TEL-PPO,55.0,42,baseline,41.59006223455065,39.772727272727266
229376,TEL-PPO,55.0,42,baseline,41.51352245220927,39.772727272727266
233472,TEL-PPO,55.0,42,baseline,41.55047917878255,39.772727272727266
237568,TEL-PPO,55.0,42,baseline,41.574997134506845,39.772727272727266
241664,TEL-PPO,55.0,42,baseline,41.71035821456469,39.772727272727266
245760,TEL-PPO,55.0,42,baseline,42.03230058029296,39.772727272727266
249856,TEL-PPO,55.0,42,baseline,41.974826295394536,39.772727272727266
253952,TEL-PPO,55.0,42,baseline,42.01686560502276,39.772727272727266
258048,TEL-PPO,55.0,42,baseline,41.85583516396594,39.772727272727266
262144,TEL-PPO,55.0,42,baseline,41.94956797640775,39.772727272727266
266240,TEL-PPO,55.0,42,baseline,41.91775402519843,39.772727272727266
270336,TEL-PPO,55.0,42,baseline,41.77249150583516,39.772727272727266
274432,TEL-PPO,55.0,42,baseline,41.816040042322115,39.772727272727266
278528,TEL-PPO,55.0,42,baseline,41.624253361020244,39.772727272727266
282624,TEL-PPO,55.0,42,baseline,41.62334094569097,39.772727272727266
286720,TEL-PPO,55.0,42,baseline,41.586136272642705,39.772727272727266
290816,TEL-PPO,55.0,42,baseline,41.65156939858579,39.772727272727266
294912,TEL-PPO,55.0,42,baseline,41.61889041773983,39.772727272727266
299008,TEL-PPO,55.0,42,baseline,41.53639953816308,39.772727272727266
303104,TEL-PPO,55.0,42,baseline,41.494426696095694,39.772727272727266
307200,TEL-PPO,55.0,42,baseline,41.58682166319339,39.772727272727266
311296,TEL-PPO,55.0,42,baseline,41.4769161683507,39.772727272727266
315392,TEL-PPO,55.0,42,baseline,41.57568930787968,39.772727272727266
319488,TEL-PPO,55.0,42,baseline,41.46407361375175,39.772727272727266
323584,TEL-PPO,55.0,42,baseline,41.61689323419709,39.772727272727266
327680,TEL-PPO,55.0,42,baseline,41.55317627545443,39.772727272727266
331776,TEL-PPO,55.0,42,baseline,41.40707948477943,39.772727272727266
335872,TEL-PPO,55.0,42,baseline,41.44063333841045,39.772727272727266
339968,TEL-PPO,55.0,42,baseline,41.24795635696499,39.772727272727266
344064,TEL-PPO,55.0,42,baseline,41.229558801744105,39.772727272727266
348160,TEL-PPO,55.0,42,baseline,41.46452598087493,39.772727272727266
352256,TEL-PPO,55.0,42,baseline,41.60237974952901,39.772727272727266
356352,TEL-PPO,55.0,42,baseline,41.83731137355785,39.772727272727266
360448,TEL-PPO,55.0,42,baseline,41.99435671698308,39.772727272727266
364544,TEL-PPO,55.0,42,baseline,42.15932794241243,39.772727272727266
368640,TEL-PPO,55.0,42,baseline,42.02404875308272,39.772727272727266
372736,TEL-PPO,55.0,42,baseline,41.872444490902176,39.772727272727266
376832,TEL-PPO,55.0,42,baseline,41.67416615365075,39.772727272727266
380928,TEL-PPO,55.0,42,baseline,41.52199393138285,39.772727272727266
385024,TEL-PPO,55.0,42,baseline,41.53914298349994,39.772727272727266
389120,TEL-PPO,55.0,42,baseline,41.69847590476273,39.772727272727266
393216,TEL-PPO,55.0,42,baseline,41.96644619107239,39.772727272727266
397312,TEL-PPO,55.0,42,baseline,42.18058226257569,39.772727272727266
401408,TEL-PPO,55.0,42,baseline,42.13377336086724,39.772727272727266
405504,TEL-PPO,55.0,42,baseline,42.00595268839969,39.772727272727266
409600,TEL-PPO,55.0,42,baseline,41.903505273629015,39.772727272727266
413696,TEL-PPO,55.0,42,baseline,41.9622450456955,39.772727272727266
417792,TEL-PPO,55.0,42,baseline,41.80448910919948,39.772727272727266
421888,TEL-PPO,55.0,42,baseline,41.64207941060885,39.772727272727266
425984,TEL-PPO,55.0,42,baseline,41.8843851909041,39.772727272727266
430080,TEL-PPO,55.0,42,baseline,41.88129424257206,39.772727272727266
434176,TEL-PPO,55.0,42,baseline,42.054608223494114,39.772727272727266
438272,TEL-PPO,55.0,42,baseline,41.93135514808814,39.772727272727266
442368,TEL-PPO,55.0,42,baseline,41.72913618478928,39.772727272727266
446464,TEL-PPO,55.0,42,baseline,41.53583972947669,39.772727272727266
450560,TEL-PPO,55.0,42,baseline,41.40259375143792,39.772727272727266
454656,TEL-PPO,55.0,42,baseline,41.250370009336635,39.772727272727266
458752,TEL-PPO,55.0,42,baseline,41.0481051444076,39.772727272727266
462848,TEL-PPO,55.0,42,baseline,40.86557183368123,39.772727272727266
466944,TEL-PPO,55.0,42,baseline,40.69799843942743,39.772727272727266
471040,TEL-PPO,55.0,42,baseline,40.77576470281929,39.772727272727266
475136,TEL-PPO,55.0,42,baseline,40.834462633822106,39.772727272727266
479232,TEL-PPO,55.0,42,baseline,41.0296764308587,39.772727272727266
483328,TEL-PPO,55.0,42,baseline,40.832853225991045,39.772727272727266
487424,TEL-PPO,55.0,42,baseline,40.85140357306233,39.772727272727266
491520,TEL-PPO,55.0,42,baseline,40.95335462177174,39.772727272727266
495616,TEL-PPO,55.0,42,baseline,40.79430938558646,39.772727272727266
499712,TEL-PPO,55.0,42,baseline,40.80077003967017,39.772727272727266
503808,TEL-PPO,55.0,42,baseline,40.71882028551774,39.772727272727266
507904,TEL-PPO,55.0,42,baseline,40.58823397569358,39.772727272727266
512000,TEL-PPO,55.0,42,baseline,40.551550426986054,39.772727272727266
516096,TEL-PPO,55.0,42,baseline,40.376884820871055,39.772727272727266
520192,TEL-PPO,55.0,42,baseline,40.279369348194464,39.772727272727266
524288,TEL-PPO,55.0,42,baseline,40.263863557483944,39.772727272727266
528384,TEL-PPO,55.0,42,baseline,40.3036249321886,39.772727272727266
532480,TEL-PPO,55.0,42,baseline,40.34273525420559,39.772727272727266
536576,TEL-PPO,55.0,42,baseline,40.26877810014412,39.772727272727266
540672,TEL-PPO,55.0,42,baseline,40.35274492437023,39.772727272727266
544768,TEL-PPO,55.0,42,baseline,40.33754638535903,39.772727272727266
548864,TEL-PPO,55.0,42,baseline,40.58366887504242,39.772727272727266
552960,TEL-PPO,55.0,42,baseline,40.7325112135149,39.772727272727266
557056,TEL-PPO,55.0,42,baseline,40.80026391381395,39.772727272727266
561152,TEL-PPO,55.0,42,baseline,40.82084036851298,39.772727272727266
565248,TEL-PPO,55.0,42,baseline,41.03060544515027,39.772727272727266
569344,TEL-PPO,55.0,42,baseline,41.12836788874111,39.772727272727266
573440,TEL-PPO,55.0,42,baseline,41.154491090681404,39.772727272727266
577536,TEL-PPO,55.0,42,baseline,41.156801052857205,39.772727272727266
581632,TEL-PPO,55.0,42,baseline,41.1366273402237,39.772727272727266
585728,TEL-PPO,55.0,42,baseline,41.14006358897325,39.772727272727266
589824,TEL-PPO,55.0,42,baseline,41.2494628401473,39.772727272727266
593920,TEL-PPO,55.0,42,baseline,41.29139511985698,39.772727272727266
598016,TEL-PPO,55.0,42,baseline,41.38211739994577,39.772727272727266
602112,TEL-PPO,55.0,42,baseline,41.5751668461599,39.772727272727266
606208,TEL-PPO,55.0,42,baseline,41.5098820487037,39.772727272727266
610304,TEL-PPO,55.0,42,baseline,41.49441044218851,39.772727272727266
614400,TEL-PPO,55.0,42,baseline,41.305714944377534,39.772727272727266
618496,TEL-PPO,55.0,42,baseline,41.12954324344173,39.772727272727266
622592,TEL-PPO,55.0,42,baseline,41.05843510897836,39.772727272727266
626688,TEL-PPO,55.0,42,baseline,40.872375641018145,39.772727272727266
630784,TEL-PPO,55.0,42,baseline,40.79280204512177,39.772727272727266
634880,TEL-PPO,55.0,42,baseline,40.71584942890338,39.772727272727266
638976,TEL-PPO,55.0,42,baseline,40.48570711398493,39.772727272727266
643072,TEL-PPO,55.0,42,baseline,40.690399547573165,39.772727272727266
647168,TEL-PPO,55.0,42,baseline,40.82511953730142,39.772727272727266
651264,TEL-PPO,55.0,42,baseline,40.86443108366796,39.772727272727266
655360,TEL-PPO,55.0,42,baseline,41.07299087522553,39.772727272727266
659456,TEL-PPO,55.0,42,baseline,40.88613978028293,39.772727272727266
663552,TEL-PPO,55.0,42,baseline,40.81477559963248,39.772727272727266
667648,TEL-PPO,55.0,42,baseline,40.83672918519004,39.772727272727266
671744,TEL-PPO,55.0,42,baseline,40.73458650475371,39.772727272727266
675840,TEL-PPO,55.0,42,baseline,40.62359445774935,39.772727272727266
679936,TEL-PPO,55.0,42,baseline,40.75765572115777,39.772727272727266
684032,TEL-PPO,55.0,42,baseline,40.678912182804254,39.772727272727266
688128,TEL-PPO,55.0,42,baseline,40.65367586864153,39.772727272727266
692224,TEL-PPO,55.0,42,baseline,40.65646990062669,39.772727272727266
696320,TEL-PPO,55.0,42,baseline,40.499426635913565,39.772727272727266
700416,TEL-PPO,55.0,42,baseline,40.399347686674446,39.772727272727266
704512,TEL-PPO,55.0,42,baseline,40.47155195707458,39.772727272727266
708608,TEL-PPO,55.0,42,baseline,40.471808552276336,39.772727272727266
712704,TEL-PPO,55.0,42,baseline,40.55183285567908,39.772727272727266
716800,TEL-PPO,55.0,42,baseline,40.76669112499806,39.772727272727266
720896,TEL-PPO,55.0,42,baseline,40.844974878709735,39.772727272727266
724992,TEL-PPO,55.0,42,baseline,40.881324411369974,39.772727272727266
729088,TEL-PPO,55.0,42,baseline,40.839179981965636,39.772727272727266
733184,TEL-PPO,55.0,42,baseline,40.75729400804257,39.772727272727266
737280,TEL-PPO,55.0,42,baseline,40.85630683274938,39.772727272727266
741376,TEL-PPO,55.0,42,baseline,40.945393460337115,39.772727272727266
745472,TEL-PPO,55.0,42,baseline,40.92664559045807,39.772727272727266
749568,TEL-PPO,55.0,42,baseline,40.90930858580404,39.772727272727266
753664,TEL-PPO,55.0,42,baseline,40.82116811769082,39.772727272727266
757760,TEL-PPO,55.0,42,baseline,40.73916503880169,39.772727272727266
761856,TEL-PPO,55.0,42,baseline,40.78587137907754,39.772727272727266
765952,TEL-PPO,55.0,42,baseline,40.61040218640121,39.772727272727266
770048,TEL-PPO,55.0,42,baseline,40.82792822783815,39.772727272727266
774144,TEL-PPO,55.0,42,baseline,40.734570072498144,39.772727272727266
778240,TEL-PPO,55.0,42,baseline,40.60317391157146,39.772727272727266
782336,TEL-PPO,55.0,42,baseline,40.66605759738012,39.772727272727266
786432,TEL-PPO,55.0,42,baseline,40.70650765765459,39.772727272727266
790528,TEL-PPO,55.0,42,baseline,40.85566896386443,39.772727272727266
794624,TEL-PPO,55.0,42,baseline,40.93913220381364,39.772727272727266
798720,TEL-PPO,55.0,42,baseline,40.87486863788216,39.772727272727266
802816,TEL-PPO,55.0,42,baseline,40.98111655609674,39.772727272727266
806912,TEL-PPO,55.0,42,baseline,41.10294524161148,39.772727272727266
811008,TEL-PPO,55.0,42,baseline,41.12309945886953,39.772727272727266
815104,TEL-PPO,55.0,42,baseline,41.01788939069972,39.772727272727266
819200,TEL-PPO,55.0,42,baseline,41.16030044527725,39.772727272727266
823296,TEL-PPO,55.0,42,baseline,40.990413616411395,39.772727272727266
827392,TEL-PPO,55.0,42,baseline,41.09574248921119,39.772727272727266
831488,TEL-PPO,55.0,42,baseline,41.329883844126016,39.772727272727266
835584,TEL-PPO,55.0,42,baseline,41.31691393675275,39.772727272727266
839680,TEL-PPO,55.0,42,baseline,41.13365040021013,39.772727272727266
843776,TEL-PPO,55.0,42,baseline,41.01460653124377,39.772727272727266
847872,TEL-PPO,55.0,42,baseline,41.08974691573536,39.772727272727266
851968,TEL-PPO,55.0,42,baseline,41.24109457153837,39.772727272727266
856064,TEL-PPO,55.0,42,baseline,41.126917860936274,39.772727272727266
860160,TEL-PPO,55.0,42,baseline,40.925683876965195,39.772727272727266
864256,TEL-PPO,55.0,42,baseline,40.73418923420836,39.772727272727266
868352,TEL-PPO,55.0,42,baseline,40.70614464813846,39.772727272727266
872448,TEL-PPO,55.0,42,baseline,40.74135030712931,39.772727272727266
876544,TEL-PPO,55.0,42,baseline,40.6121282312088,39.772727272727266
880640,TEL-PPO,55.0,42,baseline,40.70873854355881,39.772727272727266
884736,TEL-PPO,55.0,42,baseline,40.61705801542843,39.772727272727266
888832,TEL-PPO,55.0,42,baseline,40.564784056972655,39.772727272727266
892928,TEL-PPO,55.0,42,baseline,40.704849195200886,39.772727272727266
897024,TEL-PPO,55.0,42,baseline,40.68915985571218,39.772727272727266
901120,TEL-PPO,55.0,42,baseline,40.49364549480387,39.772727272727266
905216,TEL-PPO,55.0,42,baseline,40.33506367588406,39.772727272727266
909312,TEL-PPO,55.0,42,baseline,40.41658175503834,39.772727272727266
913408,TEL-PPO,55.0,42,baseline,40.49011425999923,39.772727272727266
917504,TEL-PPO,55.0,42,baseline,40.36306474078451,39.772727272727266
921600,TEL-PPO,55.0,42,baseline,40.21179630234833,39.772727272727266
925696,TEL-PPO,55.0,42,baseline,40.11727522313596,39.772727272727266
929792,TEL-PPO,55.0,42,baseline,40.023292811121806,39.772727272727266
933888,TEL-PPO,55.0,42,baseline,40.07382422732187,39.772727272727266
937984,TEL-PPO,55.0,42,baseline,39.99592531984675,39.772727272727266
942080,TEL-PPO,55.0,42,baseline,40.02853486221278,39.772727272727266
946176,TEL-PPO,55.0,42,baseline,39.933033525943785,39.772727272727266
950272,TEL-PPO,55.0,42,baseline,39.881207786034814,39.772727272727266
954368,TEL-PPO,55.0,42,baseline,39.76608518185097,39.772727272727266
958464,TEL-PPO,55.0,42,baseline,39.915488464757736,39.772727272727266
962560,TEL-PPO,55.0,42,baseline,39.92941277986394,39.772727272727266
966656,TEL-PPO,55.0,42,baseline,39.87035524519164,39.772727272727266
970752,TEL-PPO,55.0,42,baseline,39.8428300563246,39.772727272727266
974848,TEL-PPO,55.0,42,baseline,39.82267615525052,39.772727272727266
978944,TEL-PPO,55.0,42,baseline,39.792833301238716,39.772727272727266
983040,TEL-PPO,55.0,42,baseline,39.91929542599245,39.772727272727266
987136,TEL-PPO,55.0,42,baseline,39.95340858725828,39.772727272727266
991232,TEL-PPO,55.0,42,baseline,39.96968288021159,39.772727272727266
995328,TEL-PPO,55.0,42,baseline,40.03492973977697,39.772727272727266
999424,TEL-PPO,55.0,42,baseline,40.20958174159749,39.772727272727266
1003520,TEL-PPO,55.0,42,baseline,39.98170087952164,39.772727272727266
1007616,TEL-PPO,55.0,42,baseline,39.86208673240618,39.772727272727266
1011712,TEL-PPO,55.0,42,baseline,39.688505797181264,39.772727272727266
1015808,TEL-PPO,55.0,42,baseline,39.75002608261998,39.772727272727266
1019904,TEL-PPO,55.0,42,baseline,39.75940270395958,39.772727272727266
1024000,TEL-PPO,55.0,42,baseline,39.73809028090915,39.772727272727266
1028096,TEL-PPO,55.0,42,baseline,39.84058112045744,39.772727272727266
1032192,TEL-PPO,55.0,42,baseline,39.849465483799634,39.772727272727266
1036288,TEL-PPO,55.0,42,baseline,39.944146506953984,39.772727272727266
1040384,TEL-PPO,55.0,42,baseline,39.82117049163206,39.772727272727266
1044480,TEL-PPO,55.0,42,baseline,39.92128481483082,39.772727272727266
1048576,TEL-PPO,55.0,42,baseline,40.148706201463945,39.772727272727266
1052672,TEL-PPO,55.0,42,baseline,40.236345796845825,39.772727272727266
1056768,TEL-PPO,55.0,42,baseline,40.409351078327816,39.772727272727266
1060864,TEL-PPO,55.0,42,baseline,40.52561019221319,39.772727272727266
1064960,TEL-PPO,55.0,42,baseline,40.56750157149513,39.772727272727266
1069056,TEL-PPO,55.0,42,baseline,40.437009861692744,39.772727272727266
1073152,TEL-PPO,55.0,42,baseline,40.55074754916127,39.772727272727266
1077248,TEL-PPO,55.0,42,baseline,40.55661504901946,39.772727272727266
1081344,TEL-PPO,55.0,42,baseline,40.541004760656534,39.772727272727266
1085440,TEL-PPO,55.0,42,baseline,40.510357906576274,39.772727272727266
1089536,TEL-PPO,55.0,42,baseline,40.69791639363393,39.772727272727266
1093632,TEL-PPO,55.0,42,baseline,40.59679322363807,39.772727272727266
1097728,TEL-PPO,55.0,42,baseline,40.420995642896784,39.772727272727266
1101824,TEL-PPO,55.0,42,baseline,40.39980806363752,39.772727272727266
1105920,TEL-PPO,55.0,42,baseline,40.25859678676353,39.772727272727266
1110016,TEL-PPO,55.0,42,baseline,40.36825366364793,39.772727272727266
1114112,TEL-PPO,55.0,42,baseline,40.39670364279297,39.772727272727266
1118208,TEL-PPO,55.0,42,baseline,40.43702507624404,39.772727272727266
1122304,TEL-PPO,55.0,42,baseline,40.49062997661528,39.772727272727266
1126400,TEL-PPO,55.0,42,baseline,40.65102942753592,39.772727272727266
1130496,TEL-PPO,55.0,42,baseline,40.61392928985879,39.772727272727266
1134592,TEL-PPO,55.0,42,baseline,40.6684131938964,39.772727272727266
1138688,TEL-PPO,55.0,42,baseline,40.78731493791557,39.772727272727266
1142784,TEL-PPO,55.0,42,baseline,40.704387037083535,39.772727272727266
1146880,TEL-PPO,55.0,42,baseline,40.47200081869959,39.772727272727266
1150976,TEL-PPO,55.0,42,baseline,40.49646334629507,39.772727272727266
1155072,TEL-PPO,55.0,42,baseline,40.61328738601873,39.772727272727266
1159168,TEL-PPO,55.0,42,baseline,40.87777456454927,39.772727272727266
1163264,TEL-PPO,55.0,42,baseline,40.822062480263504,39.772727272727266
1167360,TEL-PPO,55.0,42,baseline,40.920946837868556,39.772727272727266
1171456,TEL-PPO,55.0,42,baseline,40.722790593281374,39.772727272727266
1175552,TEL-PPO,55.0,42,baseline,40.69969298271457,39.772727272727266
1179648,TEL-PPO,55.0,42,baseline,40.715578655246574,39.772727272727266
1183744,TEL-PPO,55.0,42,baseline,40.62476530577998,39.772727272727266
1187840,TEL-PPO,55.0,42,baseline,40.630009958520645,39.772727272727266
1191936,TEL-PPO,55.0,42,baseline,40.62865146109833,39.772727272727266
1196032,TEL-PPO,55.0,42,baseline,40.7020632959902,39.772727272727266
1200128,TEL-PPO,55.0,42,baseline,40.94060983881354,39.772727272727266
1204224,TEL-PPO,55.0,42,baseline,40.960676549468126,39.772727272727266
1208320,TEL-PPO,55.0,42,baseline,40.76668991753826,39.772727272727266
1212416,TEL-PPO,55.0,42,baseline,40.69691430311658,39.772727272727266
1216512,TEL-PPO,55.0,42,baseline,40.81606983020898,39.772727272727266
1220608,TEL-PPO,55.0,42,baseline,40.64208995131763,39.772727272727266
1224704,TEL-PPO,55.0,42,baseline,40.50824916735293,39.772727272727266
1228800,TEL-PPO,55.0,42,baseline,40.55478777503596,39.772727272727266
1232896,TEL-PPO,55.0,42,baseline,40.66080102231362,39.772727272727266
1236992,TEL-PPO,55.0,42,baseline,40.65380450012154,39.772727272727266
1241088,TEL-PPO,55.0,42,baseline,40.74273740034539,39.772727272727266
1245184,TEL-PPO,55.0,42,baseline,40.89879995817327,39.772727272727266
1249280,TEL-PPO,55.0,42,baseline,40.983165335375745,39.772727272727266
1253376,TEL-PPO,55.0,42,baseline,41.14178745914256,39.772727272727266
1257472,TEL-PPO,55.0,42,baseline,41.169396531768136,39.772727272727266
1261568,TEL-PPO,55.0,42,baseline,41.282904188148734,39.772727272727266
1265664,TEL-PPO,55.0,42,baseline,41.17435445729639,39.772727272727266
1269760,TEL-PPO,55.0,42,baseline,41.22898135846484,39.772727272727266
1273856,TEL-PPO,55.0,42,baseline,41.24862420419228,39.772727272727266
1277952,TEL-PPO,55.0,42,baseline,41.25147038279104,39.772727272727266
1282048,TEL-PPO,55.0,42,baseline,41.199028450995684,39.772727272727266
1286144,TEL-PPO,55.0,42,baseline,41.05117996362972,39.772727272727266
1290240,TEL-PPO,55.0,42,baseline,40.98636162327605,39.772727272727266
1294336,TEL-PPO,55.0,42,baseline,40.8722089328803,39.772727272727266
1298432,TEL-PPO,55.0,42,baseline,41.01259833248332,39.772727272727266
1302528,TEL-PPO,55.0,42,baseline,41.110305931884675,39.772727272727266
1306624,TEL-PPO,55.0,42,baseline,41.103689965326396,39.772727272727266
1310720,TEL-PPO,55.0,42,baseline,40.994175940752015,39.772727272727266
1314816,TEL-PPO,55.0,42,baseline,41.047022206243184,39.772727272727266
1318912,TEL-PPO,55.0,42,baseline,40.94715991429986,39.772727272727266
1323008,TEL-PPO,55.0,42,baseline,41.1319710812532,39.772727272727266
1327104,TEL-PPO,55.0,42,baseline,41.26951417513197,39.772727272727266
1331200,TEL-PPO,55.0,42,baseline,41.23641000362112,39.772727272727266
1335296,TEL-PPO,55.0,42,baseline,41.27500846888877,39.772727272727266
1339392,TEL-PPO,55.0,42,baseline,41.30659576877962,39.772727272727266
1343488,TEL-PPO,55.0,42,baseline,41.30068019637845,39.772727272727266
1347584,TEL-PPO,55.0,42,baseline,41.18209978891544,39.772727272727266
