step,method,q,seed,ablation,approx_kl,mean_kl_window
1019904,TEL-PPO,40.0,42,baseline,0.0286163330078125,
1019904,TEL-PPO,40.0,42,baseline,0.0286163330078125,
1019904,TEL-PPO,40.0,42,baseline,0.0286163330078125,
1024000,TEL-PPO,40.0,42,baseline,0.0032634735107421875,
1024000,TEL-PPO,40.0,42,baseline,0.0032634735107421875,
1024000,TEL-PPO,40.0,42,baseline,0.0032634735107421875,
1028096,TEL-PPO,40.0,42,baseline,-0.008119583129882812,
1028096,TEL-PPO,40.0,42,baseline,-0.008119583129882812,
1028096,TEL-PPO,40.0,42,baseline,-0.008119583129882812,
1032192,TEL-PPO,40.0,42,baseline,0.0008068084716796875,
1032192,TEL-PPO,40.0,42,baseline,0.0008068084716796875,
1032192,TEL-PPO,40.0,42,baseline,0.0008068084716796875,
1036288,TEL-PPO,40.0,42,baseline,0.01573944091796875,
1036288,TEL-PPO,40.0,42,baseline,0.01573944091796875,
1036288,TEL-PPO,40.0,42,baseline,0.01573944091796875,
1040384,TEL-PPO,40.0,42,baseline,0.003536224365234375,
1040384,TEL-PPO,40.0,42,baseline,0.003536224365234375,
1040384,TEL-PPO,40.0,42,baseline,0.003536224365234375,
1044480,TEL-PPO,40.0,42,baseline,0.027537027994791668,
1044480,TEL-PPO,40.0,42,baseline,0.027537027994791668,
1044480,TEL-PPO,40.0,42,baseline,0.027537027994791668,
1048576,TEL-PPO,40.0,42,baseline,0.015841166178385418,
1048576,TEL-PPO,40.0,42,baseline,0.015841166178385418,
1048576,TEL-PPO,40.0,42,baseline,0.015841166178385418,
1052672,TEL-PPO,40.0,42,baseline,0.011470794677734375,
1052672,TEL-PPO,40.0,42,baseline,0.011470794677734375,
1052672,TEL-PPO,40.0,42,baseline,0.011470794677734375,
1056768,TEL-PPO,40.0,42,baseline,0.021115984235491072,
1056768,TEL-PPO,40.0,42,baseline,0.021115984235491072,
1056768,TEL-PPO,40.0,42,baseline,0.021115984235491072,0.012201060340518042
1060864,TEL-PPO,40.0,42,baseline,0.008209228515625,
1060864,TEL-PPO,40.0,42,baseline,0.008209228515625,
1060864,TEL-PPO,40.0,42,baseline,0.008209228515625,
1064960,TEL-PPO,40.0,42,baseline,0.011785507202148438,
1064960,TEL-PPO,40.0,42,baseline,0.011785507202148438,
1064960,TEL-PPO,40.0,42,baseline,0.011785507202148438,
1069056,TEL-PPO,40.0,42,baseline,-0.012449264526367188,
1069056,TEL-PPO,40.0,42,baseline,-0.012449264526367188,
1069056,TEL-PPO,40.0,42,baseline,-0.012449264526367188,
1073152,TEL-PPO,40.0,42,baseline,-0.00514984130859375,
1073152,TEL-PPO,40.0,42,baseline,-0.00514984130859375,
1073152,TEL-PPO,40.0,42,baseline,-0.00514984130859375,
1077248,TEL-PPO,40.0,42,baseline,0.023579915364583332,
1077248,TEL-PPO,40.0,42,baseline,0.023579915364583332,
1077248,TEL-PPO,40.0,42,baseline,0.023579915364583332,
1081344,TEL-PPO,40.0,42,baseline,-0.001953125,
1081344,TEL-PPO,40.0,42,baseline,-0.001953125,
1081344,TEL-PPO,40.0,42,baseline,-0.001953125,
1085440,TEL-PPO,40.0,42,baseline,0.004558563232421875,
1085440,TEL-PPO,40.0,42,baseline,0.004558563232421875,
1085440,TEL-PPO,40.0,42,baseline,0.004558563232421875,
1089536,TEL-PPO,40.0,42,baseline,0.015308380126953125,
1089536,TEL-PPO,40.0,42,baseline,0.015308380126953125,
1089536,TEL-PPO,40.0,42,baseline,0.015308380126953125,
1093632,TEL-PPO,40.0,42,baseline,0.0003414154052734375,
1093632,TEL-PPO,40.0,42,baseline,0.0003414154052734375,
1093632,TEL-PPO,40.0,42,baseline,0.0003414154052734375,
1097728,TEL-PPO,40.0,42,baseline,0.00397491455078125,
1097728,TEL-PPO,40.0,42,baseline,0.00397491455078125,
1097728,TEL-PPO,40.0,42,baseline,0.00397491455078125,
1101824,TEL-PPO,40.0,42,baseline,0.034459431966145836,
1101824,TEL-PPO,40.0,42,baseline,0.034459431966145836,
1101824,TEL-PPO,40.0,42,baseline,0.034459431966145836,
1105920,TEL-PPO,40.0,42,baseline,-0.00884246826171875,
1105920,TEL-PPO,40.0,42,baseline,-0.00884246826171875,
1105920,TEL-PPO,40.0,42,baseline,-0.00884246826171875,
1110016,TEL-PPO,40.0,42,baseline,0.0065364837646484375,
1110016,TEL-PPO,40.0,42,baseline,0.0065364837646484375,
1110016,TEL-PPO,40.0,42,baseline,0.0065364837646484375,
1114112,TEL-PPO,40.0,42,baseline,0.024119059244791668,
1114112,TEL-PPO,40.0,42,baseline,0.024119059244791668,
1114112,TEL-PPO,40.0,42,baseline,0.024119059244791668,
1118208,TEL-PPO,40.0,42,baseline,0.0008411407470703125,
1118208,TEL-PPO,40.0,42,baseline,0.0008411407470703125,
1118208,TEL-PPO,40.0,42,baseline,0.0008411407470703125,
1122304,TEL-PPO,40.0,42,baseline,-0.0024700164794921875,
1122304,TEL-PPO,40.0,42,baseline,-0.0024700164794921875,
1122304,TEL-PPO,40.0,42,baseline,-0.0024700164794921875,
1126400,TEL-PPO,40.0,42,baseline,0.0091705322265625,
1126400,TEL-PPO,40.0,42,baseline,0.0091705322265625,
1126400,TEL-PPO,40.0,42,baseline,0.0091705322265625,
1130496,TEL-PPO,40.0,42,baseline,-0.00597381591796875,
1130496,TEL-PPO,40.0,42,baseline,-0.00597381591796875,
1130496,TEL-PPO,40.0,42,baseline,-0.00597381591796875,
1134592,TEL-PPO,40.0,42,baseline,0.01865386962890625,
1134592,TEL-PPO,40.0,42,baseline,0.01865386962890625,
1134592,TEL-PPO,40.0,42,baseline,0.01865386962890625,
1138688,TEL-PPO,40.0,42,baseline,0.035715738932291664,
1138688,TEL-PPO,40.0,42,baseline,0.035715738932291664,
1138688,TEL-PPO,40.0,42,baseline,0.035715738932291664,0.008020782470703125
1142784,TEL-PPO,40.0,42,baseline,-0.0023517608642578125,
1142784,TEL-PPO,40.0,42,baseline,-0.0023517608642578125,
1142784,TEL-PPO,40.0,42,baseline,-0.0023517608642578125,
1146880,TEL-PPO,40.0,42,baseline,0.018123626708984375,
1146880,TEL-PPO,40.0,42,baseline,0.018123626708984375,
1146880,TEL-PPO,40.0,42,baseline,0.018123626708984375,
1150976,TEL-PPO,40.0,42,baseline,0.0001678466796875,
1150976,TEL-PPO,40.0,42,baseline,0.0001678466796875,
1150976,TEL-PPO,40.0,42,baseline,0.0001678466796875,
1155072,TEL-PPO,40.0,42,baseline,-0.0056781768798828125,
1155072,TEL-PPO,40.0,42,baseline,-0.0056781768798828125,
1155072,TEL-PPO,40.0,42,baseline,-0.0056781768798828125,
1159168,TEL-PPO,40.0,42,baseline,0.009695053100585938,
1159168,TEL-PPO,40.0,42,baseline,0.009695053100585938,
1159168,TEL-PPO,40.0,42,baseline,0.009695053100585938,
1163264,TEL-PPO,40.0,42,baseline,0.017812093098958332,
1163264,TEL-PPO,40.0,42,baseline,0.017812093098958332,
1163264,TEL-PPO,40.0,42,baseline,0.017812093098958332,
1167360,TEL-PPO,40.0,42,baseline,0.0060558319091796875,
1167360,TEL-PPO,40.0,42,baseline,0.0060558319091796875,
1167360,TEL-PPO,40.0,42,baseline,0.0060558319091796875,
1171456,TEL-PPO,40.0,42,baseline,0.007648468017578125,
1171456,TEL-PPO,40.0,42,baseline,0.007648468017578125,
1171456,TEL-PPO,40.0,42,baseline,0.007648468017578125,
1175552,TEL-PPO,40.0,42,baseline,0.015712738037109375,
1175552,TEL-PPO,40.0,42,baseline,0.015712738037109375,
1175552,TEL-PPO,40.0,42,baseline,0.015712738037109375,
1179648,TEL-PPO,40.0,42,baseline,0.005817413330078125,
1179648,TEL-PPO,40.0,42,baseline,0.005817413330078125,
1179648,TEL-PPO,40.0,42,baseline,0.005817413330078125,
1183744,TEL-PPO,40.0,42,baseline,-0.010332107543945312,
1183744,TEL-PPO,40.0,42,baseline,-0.010332107543945312,
1183744,TEL-PPO,40.0,42,baseline,-0.010332107543945312,
1187840,TEL-PPO,40.0,42,baseline,0.049580891927083336,
1187840,TEL-PPO,40.0,42,baseline,0.049580891927083336,
1187840,TEL-PPO,40.0,42,baseline,0.049580891927083336,
1191936,TEL-PPO,40.0,42,baseline,-0.00684356689453125,
1191936,TEL-PPO,40.0,42,baseline,-0.00684356689453125,
1191936,TEL-PPO,40.0,42,baseline,-0.00684356689453125,
1196032,TEL-PPO,40.0,42,baseline,0.008167266845703125,
1196032,TEL-PPO,40.0,42,baseline,0.008167266845703125,
1196032,TEL-PPO,40.0,42,baseline,0.008167266845703125,
1200128,TEL-PPO,40.0,42,baseline,0.022027151925223216,
1200128,TEL-PPO,40.0,42,baseline,0.022027151925223216,
1200128,TEL-PPO,40.0,42,baseline,0.022027151925223216,
1204224,TEL-PPO,40.0,42,baseline,0.0014801025390625,
1204224,TEL-PPO,40.0,42,baseline,0.0014801025390625,
1204224,TEL-PPO,40.0,42,baseline,0.0014801025390625,
1208320,TEL-PPO,40.0,42,baseline,0.014129638671875,
1208320,TEL-PPO,40.0,42,baseline,0.014129638671875,
1208320,TEL-PPO,40.0,42,baseline,0.014129638671875,
1212416,TEL-PPO,40.0,42,baseline,-0.0002117156982421875,
1212416,TEL-PPO,40.0,42,baseline,-0.0002117156982421875,
1212416,TEL-PPO,40.0,42,baseline,-0.0002117156982421875,
1216512,TEL-PPO,40.0,42,baseline,0.012654622395833334,
1216512,TEL-PPO,40.0,42,baseline,0.012654622395833334,
1216512,TEL-PPO,40.0,42,baseline,0.012654622395833334,
1220608,TEL-PPO,40.0,42,baseline,0.00666046142578125,
1220608,TEL-PPO,40.0,42,baseline,0.00666046142578125,
1220608,TEL-PPO,40.0,42,baseline,0.00666046142578125,0.008515793936593193
1224704,TEL-PPO,40.0,42,baseline,-0.0073108673095703125,
1224704,TEL-PPO,40.0,42,baseline,-0.0073108673095703125,
1224704,TEL-PPO,40.0,42,baseline,-0.0073108673095703125,
1228800,TEL-PPO,40.0,42,baseline,0.016546249389648438,
1228800,TEL-PPO,40.0,42,baseline,0.016546249389648438,
1228800,TEL-PPO,40.0,42,baseline,0.016546249389648438,
1232896,TEL-PPO,40.0,42,baseline,0.011394500732421875,
1232896,TEL-PPO,40.0,42,baseline,0.011394500732421875,
1232896,TEL-PPO,40.0,42,baseline,0.011394500732421875,
1236992,TEL-PPO,40.0,42,baseline,0.041812896728515625,
1236992,TEL-PPO,40.0,42,baseline,0.041812896728515625,
1236992,TEL-PPO,40.0,42,baseline,0.041812896728515625,
1241088,TEL-PPO,40.0,42,baseline,0.0021152496337890625,
1241088,TEL-PPO,40.0,42,baseline,0.0021152496337890625,
1241088,TEL-PPO,40.0,42,baseline,0.0021152496337890625,
1245184,TEL-PPO,40.0,42,baseline,0.010629653930664062,
1245184,TEL-PPO,40.0,42,baseline,0.010629653930664062,
1245184,TEL-PPO,40.0,42,baseline,0.010629653930664062,
1249280,TEL-PPO,40.0,42,baseline,0.005155290876116071,
1249280,TEL-PPO,40.0,42,baseline,0.005155290876116071,
1249280,TEL-PPO,40.0,42,baseline,0.005155290876116071,
1253376,TEL-PPO,40.0,42,baseline,0.0029506683349609375,
1253376,TEL-PPO,40.0,42,baseline,0.0029506683349609375,
1253376,TEL-PPO,40.0,42,baseline,0.0029506683349609375,
1257472,TEL-PPO,40.0,42,baseline,0.00048065185546875,
1257472,TEL-PPO,40.0,42,baseline,0.00048065185546875,
1257472,TEL-PPO,40.0,42,baseline,0.00048065185546875,
1261568,TEL-PPO,40.0,42,baseline,0.01480865478515625,
1261568,TEL-PPO,40.0,42,baseline,0.01480865478515625,
1261568,TEL-PPO,40.0,42,baseline,0.01480865478515625,
1265664,TEL-PPO,40.0,42,baseline,0.0219879150390625,
1265664,TEL-PPO,40.0,42,baseline,0.0219879150390625,
1265664,TEL-PPO,40.0,42,baseline,0.0219879150390625,
1269760,TEL-PPO,40.0,42,baseline,0.017642974853515625,
1269760,TEL-PPO,40.0,42,baseline,0.017642974853515625,
1269760,TEL-PPO,40.0,42,baseline,0.017642974853515625,
1273856,TEL-PPO,40.0,42,baseline,0.011312484741210938,
1273856,TEL-PPO,40.0,42,baseline,0.011312484741210938,
1273856,TEL-PPO,40.0,42,baseline,0.011312484741210938,
1277952,TEL-PPO,40.0,42,baseline,0.0031890869140625,
1277952,TEL-PPO,40.0,42,baseline,0.0031890869140625,
1277952,TEL-PPO,40.0,42,baseline,0.0031890869140625,
1282048,TEL-PPO,40.0,42,baseline,-0.013813018798828125,
1282048,TEL-PPO,40.0,42,baseline,-0.013813018798828125,
1282048,TEL-PPO,40.0,42,baseline,-0.013813018798828125,
1286144,TEL-PPO,40.0,42,baseline,0.0127349853515625,
1286144,TEL-PPO,40.0,42,baseline,0.0127349853515625,
1286144,TEL-PPO,40.0,42,baseline,0.0127349853515625,
1290240,TEL-PPO,40.0,42,baseline,0.022436141967773438,
1290240,TEL-PPO,40.0,42,baseline,0.022436141967773438,
1290240,TEL-PPO,40.0,42,baseline,0.022436141967773438,
1294336,TEL-PPO,40.0,42,baseline,0.0061920166015625,
1294336,TEL-PPO,40.0,42,baseline,0.0061920166015625,
1294336,TEL-PPO,40.0,42,baseline,0.0061920166015625,
1298432,TEL-PPO,40.0,42,baseline,-0.005767822265625,
1298432,TEL-PPO,40.0,42,baseline,-0.005767822265625,
1298432,TEL-PPO,40.0,42,baseline,-0.005767822265625,
1302528,TEL-PPO,40.0,42,baseline,0.00304412841796875,
1302528,TEL-PPO,40.0,42,baseline,0.00304412841796875,
1302528,TEL-PPO,40.0,42,baseline,0.00304412841796875,0.008877092088971819
1306624,TEL-PPO,40.0,42,baseline,0.00214385986328125,
1306624,TEL-PPO,40.0,42,baseline,0.00214385986328125,
1306624,TEL-PPO,40.0,42,baseline,0.00214385986328125,
1310720,TEL-PPO,40.0,42,baseline,0.01470947265625,
1310720,TEL-PPO,40.0,42,baseline,0.01470947265625,
1310720,TEL-PPO,40.0,42,baseline,0.01470947265625,
1314816,TEL-PPO,40.0,42,baseline,0.00461578369140625,
1314816,TEL-PPO,40.0,42,baseline,0.00461578369140625,
1314816,TEL-PPO,40.0,42,baseline,0.00461578369140625,
1318912,TEL-PPO,40.0,42,baseline,0.013209025065104166,
1318912,TEL-PPO,40.0,42,baseline,0.013209025065104166,
1318912,TEL-PPO,40.0,42,baseline,0.013209025065104166,
1323008,TEL-PPO,40.0,42,baseline,0.00945281982421875,
1323008,TEL-PPO,40.0,42,baseline,0.00945281982421875,
1323008,TEL-PPO,40.0,42,baseline,0.00945281982421875,
1327104,TEL-PPO,40.0,42,baseline,0.001995086669921875,
1327104,TEL-PPO,40.0,42,baseline,0.001995086669921875,
1327104,TEL-PPO,40.0,42,baseline,0.001995086669921875,
1331200,TEL-PPO,40.0,42,baseline,0.018209457397460938,
1331200,TEL-PPO,40.0,42,baseline,0.018209457397460938,
1331200,TEL-PPO,40.0,42,baseline,0.018209457397460938,
1335296,TEL-PPO,40.0,42,baseline,0.014635086059570312,
1335296,TEL-PPO,40.0,42,baseline,0.014635086059570312,
1335296,TEL-PPO,40.0,42,baseline,0.014635086059570312,
1339392,TEL-PPO,40.0,42,baseline,-0.000919342041015625,
1339392,TEL-PPO,40.0,42,baseline,-0.000919342041015625,
1339392,TEL-PPO,40.0,42,baseline,-0.000919342041015625,
1343488,TEL-PPO,40.0,42,baseline,0.03996494838169643,
1343488,TEL-PPO,40.0,42,baseline,0.03996494838169643,
1343488,TEL-PPO,40.0,42,baseline,0.03996494838169643,
1347584,TEL-PPO,40.0,42,baseline,0.02500152587890625,
1347584,TEL-PPO,40.0,42,baseline,0.02500152587890625,
1347584,TEL-PPO,40.0,42,baseline,0.02500152587890625,
1351680,TEL-PPO,40.0,42,baseline,0.018795013427734375,
1351680,TEL-PPO,40.0,42,baseline,0.018795013427734375,
1351680,TEL-PPO,40.0,42,baseline,0.018795013427734375,
1355776,TEL-PPO,40.0,42,baseline,0.011852264404296875,
1355776,TEL-PPO,40.0,42,baseline,0.011852264404296875,
1355776,TEL-PPO,40.0,42,baseline,0.011852264404296875,
1359872,TEL-PPO,40.0,42,baseline,0.008409772600446428,
1359872,TEL-PPO,40.0,42,baseline,0.008409772600446428,
1359872,TEL-PPO,40.0,42,baseline,0.008409772600446428,
1363968,TEL-PPO,40.0,42,baseline,-0.0167388916015625,
1363968,TEL-PPO,40.0,42,baseline,-0.0167388916015625,
1363968,TEL-PPO,40.0,42,baseline,-0.0167388916015625,
1368064,TEL-PPO,40.0,42,baseline,0.003337860107421875,
1368064,TEL-PPO,40.0,42,baseline,0.003337860107421875,
1368064,TEL-PPO,40.0,42,baseline,0.003337860107421875,
1372160,TEL-PPO,40.0,42,baseline,-0.008375167846679688,
1372160,TEL-PPO,40.0,42,baseline,-0.008375167846679688,
1372160,TEL-PPO,40.0,42,baseline,-0.008375167846679688,
1376256,TEL-PPO,40.0,42,baseline,0.012542724609375,
1376256,TEL-PPO,40.0,42,baseline,0.012542724609375,
1376256,TEL-PPO,40.0,42,baseline,0.012542724609375,
1380352,TEL-PPO,40.0,42,baseline,0.00989532470703125,
1380352,TEL-PPO,40.0,42,baseline,0.00989532470703125,
1380352,TEL-PPO,40.0,42,baseline,0.00989532470703125,
1384448,TEL-PPO,40.0,42,baseline,0.013355800083705358,
1384448,TEL-PPO,40.0,42,baseline,0.013355800083705358,
1384448,TEL-PPO,40.0,42,baseline,0.013355800083705358,0.009804621196928478
1388544,TEL-PPO,40.0,42,baseline,0.038333892822265625,
1388544,TEL-PPO,40.0,42,baseline,0.038333892822265625,
1388544,TEL-PPO,40.0,42,baseline,0.038333892822265625,
1392640,TEL-PPO,40.0,42,baseline,-0.0009098052978515625,
1392640,TEL-PPO,40.0,42,baseline,-0.0009098052978515625,
1392640,TEL-PPO,40.0,42,baseline,-0.0009098052978515625,
1396736,TEL-PPO,40.0,42,baseline,0.01108551025390625,
1396736,TEL-PPO,40.0,42,baseline,0.01108551025390625,
1396736,TEL-PPO,40.0,42,baseline,0.01108551025390625,
1400832,TEL-PPO,40.0,42,baseline,0.019247872488839284,
1400832,TEL-PPO,40.0,42,baseline,0.019247872488839284,
1400832,TEL-PPO,40.0,42,baseline,0.019247872488839284,
1404928,TEL-PPO,40.0,42,baseline,0.010838826497395834,
1404928,TEL-PPO,40.0,42,baseline,0.010838826497395834,
1404928,TEL-PPO,40.0,42,baseline,0.010838826497395834,
1409024,TEL-PPO,40.0,42,baseline,0.008340835571289062,
1409024,TEL-PPO,40.0,42,baseline,0.008340835571289062,
1409024,TEL-PPO,40.0,42,baseline,0.008340835571289062,
1413120,TEL-PPO,40.0,42,baseline,-0.001140594482421875,
1413120,TEL-PPO,40.0,42,baseline,-0.001140594482421875,
1413120,TEL-PPO,40.0,42,baseline,-0.001140594482421875,
1417216,TEL-PPO,40.0,42,baseline,0.0016937255859375,
1417216,TEL-PPO,40.0,42,baseline,0.0016937255859375,
1417216,TEL-PPO,40.0,42,baseline,0.0016937255859375,
1421312,TEL-PPO,40.0,42,baseline,-2.288818359375e-05,
1421312,TEL-PPO,40.0,42,baseline,-2.288818359375e-05,
1421312,TEL-PPO,40.0,42,baseline,-2.288818359375e-05,
1425408,TEL-PPO,40.0,42,baseline,0.007177734375,
1425408,TEL-PPO,40.0,42,baseline,0.007177734375,
1425408,TEL-PPO,40.0,42,baseline,0.007177734375,
1429504,TEL-PPO,40.0,42,baseline,0.0057468414306640625,
1429504,TEL-PPO,40.0,42,baseline,0.0057468414306640625,
1429504,TEL-PPO,40.0,42,baseline,0.0057468414306640625,
1433600,TEL-PPO,40.0,42,baseline,0.016048431396484375,
1433600,TEL-PPO,40.0,42,baseline,0.016048431396484375,
1433600,TEL-PPO,40.0,42,baseline,0.016048431396484375,
1437696,TEL-PPO,40.0,42,baseline,0.0058155059814453125,
1437696,TEL-PPO,40.0,42,baseline,0.0058155059814453125,
1437696,TEL-PPO,40.0,42,baseline,0.0058155059814453125,
1441792,TEL-PPO,40.0,42,baseline,0.011566162109375,
1441792,TEL-PPO,40.0,42,baseline,0.011566162109375,
1441792,TEL-PPO,40.0,42,baseline,0.011566162109375,
1445888,TEL-PPO,40.0,42,baseline,0.0206756591796875,
1445888,TEL-PPO,40.0,42,baseline,0.0206756591796875,
1445888,TEL-PPO,40.0,42,baseline,0.0206756591796875,
1449984,TEL-PPO,40.0,42,baseline,0.02675628662109375,
1449984,TEL-PPO,40.0,42,baseline,0.02675628662109375,
1449984,TEL-PPO,40.0,42,baseline,0.02675628662109375,
1454080,TEL-PPO,40.0,42,baseline,0.016826084681919644,
1454080,TEL-PPO,40.0,42,baseline,0.016826084681919644,
1454080,TEL-PPO,40.0,42,baseline,0.016826084681919644,
1458176,TEL-PPO,40.0,42,baseline,0.033336639404296875,
1458176,TEL-PPO,40.0,42,baseline,0.033336639404296875,
1458176,TEL-PPO,40.0,42,baseline,0.033336639404296875,
1462272,TEL-PPO,40.0,42,baseline,-0.006134033203125,
1462272,TEL-PPO,40.0,42,baseline,-0.006134033203125,
1462272,TEL-PPO,40.0,42,baseline,-0.006134033203125,
1466368,TEL-PPO,40.0,42,baseline,0.008440017700195312,
1466368,TEL-PPO,40.0,42,baseline,0.008440017700195312,
1466368,TEL-PPO,40.0,42,baseline,0.008440017700195312,0.011686135246640162
1470464,TEL-PPO,40.0,42,baseline,0.000560760498046875,
1470464,TEL-PPO,40.0,42,baseline,0.000560760498046875,
1470464,TEL-PPO,40.0,42,baseline,0.000560760498046875,
1474560,TEL-PPO,40.0,42,baseline,0.0138702392578125,
1474560,TEL-PPO,40.0,42,baseline,0.0138702392578125,
1474560,TEL-PPO,40.0,42,baseline,0.0138702392578125,
1478656,TEL-PPO,40.0,42,baseline,0.020840962727864582,
1478656,TEL-PPO,40.0,42,baseline,0.020840962727864582,
1478656,TEL-PPO,40.0,42,baseline,0.020840962727864582,
1482752,TEL-PPO,40.0,42,baseline,0.006175994873046875,
1482752,TEL-PPO,40.0,42,baseline,0.006175994873046875,
1482752,TEL-PPO,40.0,42,baseline,0.006175994873046875,
1486848,TEL-PPO,40.0,42,baseline,-0.003719329833984375,
1486848,TEL-PPO,40.0,42,baseline,-0.003719329833984375,
1486848,TEL-PPO,40.0,42,baseline,-0.003719329833984375,
1490944,TEL-PPO,40.0,42,baseline,0.015140533447265625,
1490944,TEL-PPO,40.0,42,baseline,0.015140533447265625,
1490944,TEL-PPO,40.0,42,baseline,0.015140533447265625,
1495040,TEL-PPO,40.0,42,baseline,-0.0006809234619140625,
1495040,TEL-PPO,40.0,42,baseline,-0.0006809234619140625,
1495040,TEL-PPO,40.0,42,baseline,-0.0006809234619140625,
1499136,TEL-PPO,40.0,42,baseline,0.00804901123046875,
1499136,TEL-PPO,40.0,42,baseline,0.00804901123046875,
1499136,TEL-PPO,40.0,42,baseline,0.00804901123046875,
1503232,TEL-PPO,40.0,42,baseline,0.03209795270647321,
1503232,TEL-PPO,40.0,42,baseline,0.03209795270647321,
1503232,TEL-PPO,40.0,42,baseline,0.03209795270647321,
1507328,TEL-PPO,40.0,42,baseline,0.018543243408203125,
1507328,TEL-PPO,40.0,42,baseline,0.018543243408203125,
1507328,TEL-PPO,40.0,42,baseline,0.018543243408203125,
1511424,TEL-PPO,40.0,42,baseline,0.0130462646484375,
1511424,TEL-PPO,40.0,42,baseline,0.0130462646484375,
1511424,TEL-PPO,40.0,42,baseline,0.0130462646484375,
1515520,TEL-PPO,40.0,42,baseline,0.014492034912109375,
1515520,TEL-PPO,40.0,42,baseline,0.014492034912109375,
1515520,TEL-PPO,40.0,42,baseline,0.014492034912109375,
1519616,TEL-PPO,40.0,42,baseline,0.031238555908203125,
1519616,TEL-PPO,40.0,42,baseline,0.031238555908203125,
1519616,TEL-PPO,40.0,42,baseline,0.031238555908203125,
1523712,TEL-PPO,40.0,42,baseline,-0.0013561248779296875,
1523712,TEL-PPO,40.0,42,baseline,-0.0013561248779296875,
1523712,TEL-PPO,40.0,42,baseline,-0.0013561248779296875,
1527808,TEL-PPO,40.0,42,baseline,0.00244903564453125,
1527808,TEL-PPO,40.0,42,baseline,0.00244903564453125,
1527808,TEL-PPO,40.0,42,baseline,0.00244903564453125,
1531904,TEL-PPO,40.0,42,baseline,0.0011806488037109375,
1531904,TEL-PPO,40.0,42,baseline,0.0011806488037109375,
1531904,TEL-PPO,40.0,42,baseline,0.0011806488037109375,
1536000,TEL-PPO,40.0,42,baseline,0.016965230305989582,
1536000,TEL-PPO,40.0,42,baseline,0.016965230305989582,
1536000,TEL-PPO,40.0,42,baseline,0.016965230305989582,
1540096,TEL-PPO,40.0,42,baseline,0.0075092315673828125,
1540096,TEL-PPO,40.0,42,baseline,0.0075092315673828125,
1540096,TEL-PPO,40.0,42,baseline,0.0075092315673828125,
1544192,TEL-PPO,40.0,42,baseline,0.013219197591145834,
1544192,TEL-PPO,40.0,42,baseline,0.013219197591145834,
1544192,TEL-PPO,40.0,42,baseline,0.013219197591145834,
1548288,TEL-PPO,40.0,42,baseline,0.00493621826171875,
1548288,TEL-PPO,40.0,42,baseline,0.00493621826171875,
1548288,TEL-PPO,40.0,42,baseline,0.00493621826171875,0.01072793688092913
1552384,TEL-PPO,40.0,42,baseline,0.002170562744140625,
1552384,TEL-PPO,40.0,42,baseline,0.002170562744140625,
1552384,TEL-PPO,40.0,42,baseline,0.002170562744140625,
1556480,TEL-PPO,40.0,42,baseline,0.016871134440104168,
1556480,TEL-PPO,40.0,42,baseline,0.016871134440104168,
1556480,TEL-PPO,40.0,42,baseline,0.016871134440104168,
1560576,TEL-PPO,40.0,42,baseline,0.010782241821289062,
1560576,TEL-PPO,40.0,42,baseline,0.010782241821289062,
1560576,TEL-PPO,40.0,42,baseline,0.010782241821289062,
1564672,TEL-PPO,40.0,42,baseline,0.034861246744791664,
1564672,TEL-PPO,40.0,42,baseline,0.034861246744791664,
1564672,TEL-PPO,40.0,42,baseline,0.034861246744791664,
1568768,TEL-PPO,40.0,42,baseline,0.014219284057617188,
1568768,TEL-PPO,40.0,42,baseline,0.014219284057617188,
1568768,TEL-PPO,40.0,42,baseline,0.014219284057617188,
1572864,TEL-PPO,40.0,42,baseline,0.0068416595458984375,
1572864,TEL-PPO,40.0,42,baseline,0.0068416595458984375,
1572864,TEL-PPO,40.0,42,baseline,0.0068416595458984375,
1576960,TEL-PPO,40.0,42,baseline,-0.010905674525669642,
1576960,TEL-PPO,40.0,42,baseline,-0.010905674525669642,
1576960,TEL-PPO,40.0,42,baseline,-0.010905674525669642,
1581056,TEL-PPO,40.0,42,baseline,0.011377970377604166,
1581056,TEL-PPO,40.0,42,baseline,0.011377970377604166,
1581056,TEL-PPO,40.0,42,baseline,0.011377970377604166,
1585152,TEL-PPO,40.0,42,baseline,0.0053844451904296875,
1585152,TEL-PPO,40.0,42,baseline,0.0053844451904296875,
1585152,TEL-PPO,40.0,42,baseline,0.0053844451904296875,
1589248,TEL-PPO,40.0,42,baseline,0.012638092041015625,
1589248,TEL-PPO,40.0,42,baseline,0.012638092041015625,
1589248,TEL-PPO,40.0,42,baseline,0.012638092041015625,
1593344,TEL-PPO,40.0,42,baseline,0.0067234039306640625,
1593344,TEL-PPO,40.0,42,baseline,0.0067234039306640625,
1593344,TEL-PPO,40.0,42,baseline,0.0067234039306640625,
1597440,TEL-PPO,40.0,42,baseline,7.2479248046875e-05,
1597440,TEL-PPO,40.0,42,baseline,7.2479248046875e-05,
1597440,TEL-PPO,40.0,42,baseline,7.2479248046875e-05,
1601536,TEL-PPO,40.0,42,baseline,0.028760910034179688,
1601536,TEL-PPO,40.0,42,baseline,0.028760910034179688,
1601536,TEL-PPO,40.0,42,baseline,0.028760910034179688,
1605632,TEL-PPO,40.0,42,baseline,-0.0003833770751953125,
1605632,TEL-PPO,40.0,42,baseline,-0.0003833770751953125,
